n-gram,frekvence
podle mého,6
napříč politickým,6
politickým spektrem,6
všem hezký,6
ano 2011,6
ict unie,6
dnešní den,6
čapí hnízdo,6
mnou připravované,6
připravované legislativě,6
plzeňský kraj,6
našem kraji,6
hezký víkend,5
výboru veřejnou,5
masarykově náměstí,5
zpráv české,5
právu občana digitální,16
občana digitální služby,12
cizinců třetích zemí,12
zákona právu občana,11
třetích zemí území,9
zemí území čr,9
parlamentu české republiky,7
chtěla bych dnes,7
veřejnou správu regionální,7
správu regionální rozvoj,7
zákon právu občana,6
návrhu zákona právu,6
chtěla bych poděkovat,6
zaměstnávání cizinců třetích,6
podle mého názoru,6
napříč politickým spektrem,6
mnou připravované legislativě,6
výboru veřejnou správu,5
zpráv české televize,5
média role státu,5
role státu jejich,5
státu jejich kontrole,5
premiér andrej babiš,5
ministerstvo místní rozvoj,4
seminář média role,4
schůzi vyslovení nedůvěry,4
vyslovení nedůvěry vládě,4
zároveň upravovat fungování,4
úřadu práce čr,4
poslanecké sněmovně dnes,4
občana digitální službu,4
přeji všem hezký,4
hnutí ano 2011,4
kauze čapí hnízdo,4
fungování pracovních agentur,4
území čr zároveň,4
zákona střetu zájmů,4
vládnímu zmocněnci it,4
orgány činné trestním,4
činné trestním řízení,4
portálu občana skrze,4
občana skrze internetové,4
skrze internetové bankovnictví,4
vojsky varšavské smlouvy,4
pobytu cizinců třetích,4
ods občanská demokratická,3
občanská demokratická strana,3
česká pirátská strana,3
věcný záměr stavebního,3
záměr stavebního zákona,3
správa informačních technologií,3
informačních technologií města,3
technologií města plzně,3
výročních zpráv české,3
hezký večer všem,3
post místopředsedy evropské,3
místopředsedy evropské komise,3
mimořádnou schůzi vyslovení,3
hezký víkend všem,3
svolat mimořádnou schůzi,3
upravovat fungování personálnich,3
fungování personálnich agentur,3
cizinců území čr,3
úřad práce čr,3
cizince třetí země,3
rámci rozpočtového určení,3
rozpočtového určení daní,3
upřímnou soustrast pozůstalým,3
našeho poslaneckého klubu,3
nikdy nesmí opakovat,3
vláda andreje babiše,3
dnes poslanecké sněmovně,3
zakončení chodských slavností,3
vesnice roku plzeňského,3
roku plzeňského kraje,3
potravin plzeňského kraje,3
střední průmyslové školy,3
průmyslové školy strojnické,3
regionální kancelář zítra,3
jednání mnou připravované,3
právu občana digitální služby,12
zákona právu občana digitální,10
třetích zemí území čr,9
cizinců třetích zemí území,7
veřejnou správu regionální rozvoj,7
zákon právu občana digitální,6
návrhu zákona právu občana,6
zaměstnávání cizinců třetích zemí,6
média role státu jejich,5
role státu jejich kontrole,5
seminář média role státu,4
schůzi vyslovení nedůvěry vládě,4
právu občana digitální službu,4
výboru veřejnou správu regionální,4
zemí území čr zároveň,4
orgány činné trestním řízení,4
portálu občana skrze internetové,4
občana skrze internetové bankovnictví,4
pobytu cizinců třetích zemí,4
ods občanská demokratická strana,3
věcný záměr stavebního zákona,3
správa informačních technologií města,3
informačních technologií města plzně,3
výročních zpráv české televize,3
post místopředsedy evropské komise,3
mimořádnou schůzi vyslovení nedůvěry,3
zároveň upravovat fungování personálnich,3
upravovat fungování personálnich agentur,3
rámci rozpočtového určení daní,3
vesnice roku plzeňského kraje,3
střední průmyslové školy strojnické,3
jednání mnou připravované legislativě,3
poslankyně ano nemám nárok,3
ano nemám nárok připomenutí,3
nemám nárok připomenutí justiční,3
nárok připomenutí justiční vraždy,3
fungování pracovních agentur personálních,3
pracovních agentur personálních zprostředkovatelů,3
lidem přihlásit portálu občana,3
přihlásit portálu občana skrze,3
vládnímu zmocněnci it digitalizaci,3
podle reuters nejdůvěryhodnějším soukromým,2
reuters nejdůvěryhodnějším soukromým zpravodajským,2
nejdůvěryhodnějším soukromým zpravodajským portálem,2
nejdůvěryhodnějším soukromým tištěným médiem,2
soukromým tištěným médiem zase,2
tištěným médiem zase tendenci,2
médiem zase tendenci prohlašovat,2
zase tendenci prohlašovat stranické,2
tendenci prohlašovat stranické hlásné,2
prohlašovat stranické hlásné trouby,2
děkuji podporu pane předsedo,2
zítra plzni koná další,2
plzni koná další protivladni,2
koná další protivladni demonstrace,2
další protivladni demonstrace vystoupí,2
protivladni demonstrace vystoupí hejtman,2
demonstrace vystoupí hejtman plzeňského,2
vystoupí hejtman plzeňského kraje,2
hejtman plzeňského kraje josef,2
plzeňského kraje josef bernard,2
kraje josef bernard čssd,2
josef bernard čssd demonstracích,2
bernard čssd demonstracích proti,2
čssd demonstracích proti vládě,2
demonstracích proti vládě mluví,2
proti vládě mluví hejtman,2
vládě mluví hejtman jednu,2
mluví hejtman jednu vládních,2
hejtman jednu vládních stran,2
jednu vládních stran stát,2
občana digitální služby jde,2
osobně ráda sociální demokracie,2
ráda sociální demokracie vládě,2
sociální demokracie vládě zůstává,2
demokracie vládě zůstává věřím,2
vládě zůstává věřím pouze,2
zůstává věřím pouze reálně,2
věřím pouze reálně prosazovat,2
pouze reálně prosazovat svůj,2
zákona právu občana digitální služby,8
cizinců třetích zemí území čr,7
návrhu zákona právu občana digitální,6
média role státu jejich kontrole,5
zákon právu občana digitální služby,4
seminář média role státu jejich,4
výboru veřejnou správu regionální rozvoj,4
třetích zemí území čr zároveň,4
portálu občana skrze internetové bankovnictví,4
správa informačních technologií města plzně,3
mimořádnou schůzi vyslovení nedůvěry vládě,3
zároveň upravovat fungování personálnich agentur,3
poslankyně ano nemám nárok připomenutí,3
ano nemám nárok připomenutí justiční,3
nemám nárok připomenutí justiční vraždy,3
fungování pracovních agentur personálních zprostředkovatelů,3
lidem přihlásit portálu občana skrze,3
přihlásit portálu občana skrze internetové,3
pobytu cizinců třetích zemí území,3
podle reuters nejdůvěryhodnějším soukromým zpravodajským,2
reuters nejdůvěryhodnějším soukromým zpravodajským portálem,2
nejdůvěryhodnějším soukromým tištěným médiem zase,2
soukromým tištěným médiem zase tendenci,2
tištěným médiem zase tendenci prohlašovat,2
médiem zase tendenci prohlašovat stranické,2
zase tendenci prohlašovat stranické hlásné,2
tendenci prohlašovat stranické hlásné trouby,2
zítra plzni koná další protivladni,2
plzni koná další protivladni demonstrace,2
koná další protivladni demonstrace vystoupí,2
další protivladni demonstrace vystoupí hejtman,2
protivladni demonstrace vystoupí hejtman plzeňského,2
demonstrace vystoupí hejtman plzeňského kraje,2
vystoupí hejtman plzeňského kraje josef,2
hejtman plzeňského kraje josef bernard,2
plzeňského kraje josef bernard čssd,2
kraje josef bernard čssd demonstracích,2
josef bernard čssd demonstracích proti,2
bernard čssd demonstracích proti vládě,2
čssd demonstracích proti vládě mluví,2
demonstracích proti vládě mluví hejtman,2
proti vládě mluví hejtman jednu,2
vládě mluví hejtman jednu vládních,2
mluví hejtman jednu vládních stran,2
hejtman jednu vládních stran stát,2
právu občana digitální služby jde,2
osobně ráda sociální demokracie vládě,2
ráda sociální demokracie vládě zůstává,2
sociální demokracie vládě zůstává věřím,2
demokracie vládě zůstává věřím pouze,2
vládě zůstává věřím pouze reálně,2
zůstává věřím pouze reálně prosazovat,2
věřím pouze reálně prosazovat svůj,2
pouze reálně prosazovat svůj program,2
reálně prosazovat svůj program občané,2
prosazovat svůj program občané podle,2
svůj program občané podle mne,2
program občané podle mne nemají,2
občané podle mne nemají zájem,2
podle mne nemají zájem politickou,2
mne nemají zájem politickou destabilizaci,2
nemají zájem politickou destabilizaci podobě,2
zájem politickou destabilizaci podobě předčasných,2
politickou destabilizaci podobě předčasných voleb,2
jejím funkčním období mnoho úspěchů,2
funkčním období mnoho úspěchů sil,2
období mnoho úspěchů sil trpělivosti,2
mnoho úspěchů sil trpělivosti slovákům,2
úspěchů sil trpělivosti slovákům přeji,2
sil trpělivosti slovákům přeji zuzana,2
trpělivosti slovákům přeji zuzana čaputová,2
slovákům přeji zuzana čaputová naplnila,2
přeji zuzana čaputová naplnila jejich,2
zuzana čaputová naplnila jejich očekávání,2
čaputová naplnila jejich očekávání jim,2
naplnila jejich očekávání jim dobrou,2
jejich očekávání jim dobrou prezidentkou,2
očekávání jim dobrou prezidentkou no,2
jim dobrou prezidentkou no čtyři,2
dobrou prezidentkou no čtyři roky,2
