n-gram,frekvence
evropské lidové strany,4
2 hdp obranu,4
ta zlá eu,3
premiér andrej babiš,3
ministr zahraničních věcí,3
dělá svoji práci,3
odchodu uk eu,3
nejvyššího státního zástupce,3
mil rusů nemá,3
necelé tři týdny,2
obchodní dohoda mezi,2
studenty důchodce stát,2
důchodce stát vyplatil,2
stát vyplatil dopravcům,2
eu novou dohodu,2
novou dohodu správně,2
dohodu správně odmítá,2
správně odmítá lepší,2
odmítá lepší totiž,2
lepší totiž vyjednat,2
totiž vyjednat nelze,2
ukáže takových bytů,2
předsedou evropské lidové,2
nehlasuje podle národnosti,2
tomto naprostou pravdu,2
pan staněk dobrý,2
staněk dobrý nástupce,2
kauzy čapí hnízdo,2
vloni začali bojovat,2
začali bojovat proti,2
bojovat proti drahým,2
proti drahým datům,2
drahým datům říkali,2
datům říkali určitě,2
říkali určitě nestane,2
čínský velvyslanec chová,2
velvyslanec chová mu,2
chová mu celá,2
mu celá čr,2
celá čr patřila,2
čr patřila obchází,2
patřila obchází politiky,2
obchází politiky vyhrožuje,2
politiky vyhrožuje jednou,2
vyhrožuje jednou kvůli,2
jednou kvůli praze,2
kvůli praze jindy,2
měl pochopit taiwan,2
pochopit taiwan stejně,2
taiwan stejně čr,2
stejně čr demokratický,2
čr demokratický stát,2
větším investorem než,2
investorem než jeho,2
než jeho komunistická,2
obou subjektů dohodu,2
subjektů dohodu nedohlednu,2
úplně jedno jestli,2
problém absenci kvalitních,2
naděje přesvědčení dobře,2
přesvědčení dobře dopadne,2
dobře dopadne jistota,2
členství eu prospívalo,2
eu prospívalo čr,2
15 let součástí,2
všech zemí eu,2
eu podpora irska,2
útok českou republiku,2
cesta porazit andreje,2
porazit andreje babiše,2
střet zájmů andreje,2
zájmů andreje babiše,2
český hlas zdravého,2
hlas zdravého rozumu,2
úplně stačilo kdyby,2
rozhodně víc než,2
bývalý agent stb,2
ohrožuje zájmy čr,2
žádná sleva zadarmo,2
studenty důchodce stát vyplatil,2
důchodce stát vyplatil dopravcům,2
eu novou dohodu správně,2
novou dohodu správně odmítá,2
dohodu správně odmítá lepší,2
správně odmítá lepší totiž,2
odmítá lepší totiž vyjednat,2
lepší totiž vyjednat nelze,2
předsedou evropské lidové strany,2
pan staněk dobrý nástupce,2
vloni začali bojovat proti,2
začali bojovat proti drahým,2
bojovat proti drahým datům,2
proti drahým datům říkali,2
drahým datům říkali určitě,2
datům říkali určitě nestane,2
čínský velvyslanec chová mu,2
velvyslanec chová mu celá,2
chová mu celá čr,2
mu celá čr patřila,2
celá čr patřila obchází,2
čr patřila obchází politiky,2
patřila obchází politiky vyhrožuje,2
obchází politiky vyhrožuje jednou,2
politiky vyhrožuje jednou kvůli,2
vyhrožuje jednou kvůli praze,2
jednou kvůli praze jindy,2
měl pochopit taiwan stejně,2
pochopit taiwan stejně čr,2
taiwan stejně čr demokratický,2
stejně čr demokratický stát,2
větším investorem než jeho,2
investorem než jeho komunistická,2
obou subjektů dohodu nedohlednu,2
naděje přesvědčení dobře dopadne,2
přesvědčení dobře dopadne jistota,2
členství eu prospívalo čr,2
cesta porazit andreje babiše,2
střet zájmů andreje babiše,2
český hlas zdravého rozumu,2
targa florio považovala nejtěžší,2
florio považovala nejtěžší trať,2
považovala nejtěžší trať světě,2
nejtěžší trať světě d1,2
trať světě d1 tehdy,2
světě d1 tehdy neexistovala,2
d1 tehdy neexistovala natož,2
tehdy neexistovala natož sníh,2
mayová johnson jistě proti,2
předsedů obou komor parlamentu,2
trump vyčetl eu vůči,2
vyčetl eu vůči londýnu,2
eu vůči londýnu otázce,2
vůči londýnu otázce brexitu,2
londýnu otázce brexitu příliš,2
otázce brexitu příliš tvrdá,2
právě ruské peníze nesmrdí,2
krásnou neděli adventní všem,2
možná dobré nejdřív přečíst,2
dobré nejdřív přečíst než,2
nejdřív přečíst než začnu,2
přečíst než začnu strašit,2
než začnu strašit dobré,2
začnu strašit dobré vědět,2
strašit dobré vědět šefredaktor,2
dobré vědět šefredaktor podobný,2
vědět šefredaktor podobný názor,2
šefredaktor podobný názor krajně,2
podobný názor krajně pravocový,2
názor krajně pravocový nacionalista,2
krajně pravocový nacionalista francii,2
nepřekvapilo nejsem holdingu dobré,1
nejsem holdingu dobré veřejně,1
holdingu dobré veřejně potvrzeno,1
dobré veřejně potvrzeno europoslanci,1
veřejně potvrzeno europoslanci ano,1
potvrzeno europoslanci ano raději,1
europoslanci ano raději hlasují,1
ano raději hlasují italského,1
raději hlasují italského socialistu,1
studenty důchodce stát vyplatil dopravcům,2
eu novou dohodu správně odmítá,2
novou dohodu správně odmítá lepší,2
dohodu správně odmítá lepší totiž,2
správně odmítá lepší totiž vyjednat,2
odmítá lepší totiž vyjednat nelze,2
vloni začali bojovat proti drahým,2
začali bojovat proti drahým datům,2
bojovat proti drahým datům říkali,2
proti drahým datům říkali určitě,2
drahým datům říkali určitě nestane,2
čínský velvyslanec chová mu celá,2
velvyslanec chová mu celá čr,2
chová mu celá čr patřila,2
mu celá čr patřila obchází,2
celá čr patřila obchází politiky,2
čr patřila obchází politiky vyhrožuje,2
patřila obchází politiky vyhrožuje jednou,2
obchází politiky vyhrožuje jednou kvůli,2
politiky vyhrožuje jednou kvůli praze,2
vyhrožuje jednou kvůli praze jindy,2
měl pochopit taiwan stejně čr,2
pochopit taiwan stejně čr demokratický,2
taiwan stejně čr demokratický stát,2
větším investorem než jeho komunistická,2
naděje přesvědčení dobře dopadne jistota,2
targa florio považovala nejtěžší trať,2
florio považovala nejtěžší trať světě,2
považovala nejtěžší trať světě d1,2
nejtěžší trať světě d1 tehdy,2
trať světě d1 tehdy neexistovala,2
světě d1 tehdy neexistovala natož,2
d1 tehdy neexistovala natož sníh,2
trump vyčetl eu vůči londýnu,2
vyčetl eu vůči londýnu otázce,2
eu vůči londýnu otázce brexitu,2
vůči londýnu otázce brexitu příliš,2
londýnu otázce brexitu příliš tvrdá,2
možná dobré nejdřív přečíst než,2
dobré nejdřív přečíst než začnu,2
nejdřív přečíst než začnu strašit,2
přečíst než začnu strašit dobré,2
než začnu strašit dobré vědět,2
začnu strašit dobré vědět šefredaktor,2
strašit dobré vědět šefredaktor podobný,2
dobré vědět šefredaktor podobný názor,2
vědět šefredaktor podobný názor krajně,2
šefredaktor podobný názor krajně pravocový,2
podobný názor krajně pravocový nacionalista,2
názor krajně pravocový nacionalista francii,2
nepřekvapilo nejsem holdingu dobré veřejně,1
nejsem holdingu dobré veřejně potvrzeno,1
holdingu dobré veřejně potvrzeno europoslanci,1
dobré veřejně potvrzeno europoslanci ano,1
veřejně potvrzeno europoslanci ano raději,1
potvrzeno europoslanci ano raději hlasují,1
europoslanci ano raději hlasují italského,1
ano raději hlasují italského socialistu,1
raději hlasují italského socialistu než,1
hlasují italského socialistu než českého,1
italského socialistu než českého kandidáta,1
socialistu než českého kandidáta zas,1
než českého kandidáta zas poučovat,1
českého kandidáta zas poučovat bruselu,1
kandidáta zas poučovat bruselu neumíme,1
zas poučovat bruselu neumíme táhnout,1
poučovat bruselu neumíme táhnout jeden,1
bruselu neumíme táhnout jeden provaz,1
jedna výhod našeho členství samotná,1
výhod našeho členství samotná čr,1
našeho členství samotná čr nikdy,1
členství samotná čr nikdy podobného,1
samotná čr nikdy podobného nemohla,1
čr nikdy podobného nemohla vyjednat,1
jeho místě bych zastřelil rezignoval,1
místě bych zastřelil rezignoval jenže,1
bych zastřelil rezignoval jenže obojímu,1
zastřelil rezignoval jenže obojímu potřebuje,1
rezignoval jenže obojímu potřebuje člověk,1
jenže obojímu potřebuje člověk vondráček,1
