n-gram,frekvence
nenávistné islámské ideologie zákaz,17
islámské ideologie zákaz islámského,17
ideologie zákaz islámského zahalování,17
vaše přátele majetek podpořte,17
přátele majetek podpořte prosím,17
podle našeho názoru mají,16
imigranti deportováni zpět odkud,16
deportováni zpět odkud přišli,16
zpět odkud přišli ti,16
odkud přišli ti pašují,16
přišli ti pašují mají,16
ti pašují mají trestně,16
pašují mají trestně stíháni,16
invazí nenávistí islámu hnutí,16
nenávistí islámu hnutí spd,16
návrhy zákonů zákaz nenávistné,16
zákonů zákaz nenávistné islámské,16
zákaz nenávistné islámské ideologie,16
zákaz islámského zahalování bohužel,16
islámského zahalování bohužel babišova,16
zahalování bohužel babišova vláda,16
abychom dopadli stejně islamizovaná západní,45
dopadli stejně islamizovaná západní evropa,45
hnutí spd nechce abychom dopadli,40
spd nechce abychom dopadli stejně,40
odmítáme masovou imigraci požadujeme možnost,40
nechce abychom dopadli stejně islamizovaná,39
mnohdy lidé bojí vyjít ulici,39
lidé bojí vyjít ulici nepobodali,39
bojí vyjít ulici nepobodali či,39
vyjít ulici nepobodali či nezavraždili,39
ulici nepobodali či nezavraždili imigranti,39
nepobodali či nezavraždili imigranti odmítáme,39
či nezavraždili imigranti odmítáme masovou,39
nezavraždili imigranti odmítáme masovou imigraci,39
imigranti odmítáme masovou imigraci požadujeme,39
masovou imigraci požadujeme možnost kontroly,39
imigraci požadujeme možnost kontroly našich,39
požadujeme možnost kontroly našich hranic,39
našich hranic sem nemohli dostat,39
hranic sem nemohli dostat nelegální,39
sem nemohli dostat nelegální imigranti,39
nemohli dostat nelegální imigranti teroristi,39
možnost kontroly našich hranic sem,38
kontroly našich hranic sem nemohli,38
stejně islamizovaná západní evropa mnohdy,36
islamizovaná západní evropa mnohdy lidé,36
západní evropa mnohdy lidé bojí,36
evropa mnohdy lidé bojí vyjít,36
chráníme naši vlast chráníme české,34
naši vlast chráníme české občany,34
vlast chráníme české občany chráníme,34
chráníme české občany chráníme vaše,34
české občany chráníme vaše rodiny,34
občany chráníme vaše rodiny vaše,34
chráníme vaše rodiny vaše děti,31
vaše rodiny vaše děti vaše,31
vaše děti vaše přátele majetek,30
rodiny vaše děti vaše přátele,27
musí politici probrali začali bránit,25
kolik znásilněných zavražděných dívek kolik,20
probrali začali bránit evropu imigrantskou,20
začali bránit evropu imigrantskou invazí,20
politici probrali začali bránit evropu,19
bránit evropu imigrantskou invazí nenávistí,19
evropu imigrantskou invazí nenávistí islámu,19
zabitých evropanů musí politici probrali,18
evropanů musí politici probrali začali,18
nenávistné islámské ideologie zákaz islámského,17
islámské ideologie zákaz islámského zahalování,17
vaše přátele majetek podpořte prosím,17
imigranti deportováni zpět odkud přišli,16
deportováni zpět odkud přišli ti,16
zpět odkud přišli ti pašují,16
odkud přišli ti pašují mají,16
přišli ti pašují mají trestně,16
ti pašují mají trestně stíháni,16
imigrantskou invazí nenávistí islámu hnutí,16
invazí nenávistí islámu hnutí spd,16
návrhy zákonů zákaz nenávistné islámské,16
zákonů zákaz nenávistné islámské ideologie,16
zákaz nenávistné islámské ideologie zákaz,16
ideologie zákaz islámského zahalování bohužel,16
zákaz islámského zahalování bohužel babišova,16
islámského zahalování bohužel babišova vláda,16
podle našeho názoru mají nelegální,15
našeho názoru mají nelegální imigranti,15
názoru mají nelegální imigranti deportováni,15
mají nelegální imigranti deportováni zpět,15
nelegální imigranti deportováni zpět odkud,15
nenávistí islámu hnutí spd nechce,15
islámu hnutí spd nechce abychom,15
zahalování bohužel babišova vláda další,15
bohužel babišova vláda další strany,15
babišova vláda další strany sněmovně,15
vláda další strany sněmovně blokují,15
směrnice sbližování právních předpisů členských,15
sbližování právních předpisů členských států,15
právních předpisů členských států týkajících,15
či jiné islamizované země západní,14
jiné islamizované země západní evropy,14
