n-gram,frekvence
nových dálničních úseků,9
32 km nové,9
programu covid gastro,9
covid nepokryté náklady,8
ceny pohonných hmot,8
zákon elektronických komunikacích,8
komunikacích příprava aukce,8
příprava aukce mediální,8
aukce mediální tlak,8
mezi prahou brnem,8
než průměr eu,8
živém vysílání rovinu,8
elektronických dálničních známek,8
samoobslužných kioscích hraničních,8
investice dopravní infrastruktury,8
program covid gastro,8
půl miliardy korun,8
výstavbu 32 km,8
1 mld kč,8
nádražních budov celé,8
ppp projekt d4,8
získal medaili ministra,8
státních hmotných rezerv,8
národní hospodářské strategie,8
ředitelství silnic dálnic řsd,50
správa železnic státní organizace,43
country for the future,23
víc než mld kč,18
žádostí víc než mld,16
covid gastro uzavřené provozovny,16
koncert vešel historie světové,15
děkuji velké množství dotazů,14
nějaký koncert vešel historie,14
vešel historie světové české,14
historie světové české hudby,14
the country for the,13
českomoravská záruční rozvojová banka,12
fanoušek muziky sběratel hudebních,11
muziky sběratel hudebních nahrávek,11
tisíc žádostí víc než,11
km dálnic silnic třídy,10
malých středních podniků živnostníků,10
velký fanoušek muziky sběratel,10
nahrávek pátek nabízím nějaký,10
pátek nabízím nějaký koncert,10
nabízím nějaký koncert vešel,10
medaili ministra průmyslu obchodu,10
státní fond dopravní infrastruktury,9
czech republic the country,9
republic the country for,9
asociace malých středních podniků,9
středních podniků živnostníků čr,9
sběratel hudebních nahrávek pátek,9
32 km nové dálnice,9
programu covid gastro uzavřené,9
komunikacích příprava aukce mediální,8
příprava aukce mediální tlak,8
získal medaili ministra průmyslu,8
elektronických komunikacích příprava aukce,7
aukce mediální tlak hlavně,7
mediální tlak hlavně trvalá,7
tlak hlavně trvalá komunikace,7
32 kilometrů dálnice d4,7
čerpacích stanicích eurooil pobočkách,7
samoobslužných kioscích hraničních přechodech,7
žádostí téměř mld kč,7
hudebních nahrávek pátek nabízím,7
ppp projektu dostavby 32,7
provede nejen výstavbu 32,7
nejen výstavbu 32 km,7
výstavbu 32 km nové,7
km nové dálnice částečnou,7
nové dálnice částečnou rekonstrukci,7
dálnice částečnou rekonstrukci dovybavení,7
částečnou rekonstrukci dovybavení stávajících,7
rekonstrukci dovybavení stávajících úseků,7
ministerstvo průmyslu obchodu ministerstvo,7
fanoušek muziky pátek nabízím,7
muziky pátek nabízím nějaký,7
pátek nabízím nějaký zajímavý,7
nabízím nějaký zajímavý koncert,7
čtvrtek odpovídám živě pořadu,7
odpovídám živě pořadu rovinu,7
státního fondu dopravní infrastruktury,6
zákon elektronických komunikacích příprava,6
hlavně trvalá komunikace operátory,6
růstu cen pohonných hmot,6
500 nejrizikovějších přejezdů zabezpečíme,6
mld kč většina přijatých,6
stínové vlády hnutí ano,6
webu čerpacích stanicích eurooil,6
mezinárodní strojírenský veletrh brno,6
dovybavení stávajících úseků délce,6
stávajících úseků délce 16,6
úseků délce 16 kilometrů,6
délce 16 kilometrů moderní,6
16 kilometrů moderní dálniční,6
kilometrů moderní dálniční technologií,6
sledujte živě tiskovku našeho,6
živě tiskovku našeho klubu,6
tiskovku našeho klubu hnutí,6
našeho klubu hnutí ano,6
podporu podnikatelů nepravidelné autobusové,6
podnikatelů nepravidelné autobusové dopravě,6
průmyslu obchodu ministerstvo dopravy,6
jednání úřad vlády čr,6
jádro plyn udržitelné zdroje,5
možné díky rozhodli výrazně,5
díky rozhodli výrazně posílit,5
rozhodli výrazně posílit rozpočet,5
výrazně posílit rozpočet správy,5
posílit rozpočet správy železnic,5
rozpočet správy železnic celého,5
správy železnic celého resortu,5
železnic celého resortu dopravy,5
karlovarský kraj oficiální stránka,5
děkuji všem řidičům trpělivost,5
děkuji obrovské množství dotazů,5
výzva programu covid nájemné,5
zajímají podrobnosti podívejte web,5
vítězné konsorcium divia provede,5
konsorcium divia provede nejen,5
divia provede nejen výstavbu,5
rychleji než průměr eu,5
žádostí víc než mld kč,16
nějaký koncert vešel historie světové,14
koncert vešel historie světové české,14
vešel historie světové české hudby,14
the country for the future,13
fanoušek muziky sběratel hudebních nahrávek,11
velký fanoušek muziky sběratel hudebních,10
pátek nabízím nějaký koncert vešel,10
nabízím nějaký koncert vešel historie,10
czech republic the country for,9
republic the country for the,9
asociace malých středních podniků živnostníků,9
malých středních podniků živnostníků čr,9
muziky sběratel hudebních nahrávek pátek,9
tisíc žádostí víc než mld,9
programu covid gastro uzavřené provozovny,9
komunikacích příprava aukce mediální tlak,8
nahrávek pátek nabízím nějaký koncert,8
získal medaili ministra průmyslu obchodu,8
elektronických komunikacích příprava aukce mediální,7
příprava aukce mediální tlak hlavně,7
aukce mediální tlak hlavně trvalá,7
mediální tlak hlavně trvalá komunikace,7
sběratel hudebních nahrávek pátek nabízím,7
provede nejen výstavbu 32 km,7
nejen výstavbu 32 km nové,7
výstavbu 32 km nové dálnice,7
32 km nové dálnice částečnou,7
km nové dálnice částečnou rekonstrukci,7
nové dálnice částečnou rekonstrukci dovybavení,7
dálnice částečnou rekonstrukci dovybavení stávajících,7
částečnou rekonstrukci dovybavení stávajících úseků,7
fanoušek muziky pátek nabízím nějaký,7
pátek nabízím nějaký zajímavý koncert,7
čtvrtek odpovídám živě pořadu rovinu,7
zákon elektronických komunikacích příprava aukce,6
tlak hlavně trvalá komunikace operátory,6
webu čerpacích stanicích eurooil pobočkách,6
hudebních nahrávek pátek nabízím nějaký,6
rekonstrukci dovybavení stávajících úseků délce,6
dovybavení stávajících úseků délce 16,6
stávajících úseků délce 16 kilometrů,6
úseků délce 16 kilometrů moderní,6
délce 16 kilometrů moderní dálniční,6
16 kilometrů moderní dálniční technologií,6
sledujte živě tiskovku našeho klubu,6
živě tiskovku našeho klubu hnutí,6
tiskovku našeho klubu hnutí ano,6
podporu podnikatelů nepravidelné autobusové dopravě,6
ministerstvo průmyslu obchodu ministerstvo dopravy,6
možné díky rozhodli výrazně posílit,5
díky rozhodli výrazně posílit rozpočet,5
rozhodli výrazně posílit rozpočet správy,5
výrazně posílit rozpočet správy železnic,5
posílit rozpočet správy železnic celého,5
rozpočet správy železnic celého resortu,5
správy železnic celého resortu dopravy,5
vítězné konsorcium divia provede nejen,5
konsorcium divia provede nejen výstavbu,5
divia provede nejen výstavbu 32,5
tisíc žádostí téměř mld kč,5
víc než mld kč většina,5
program podporu podnikatelů nepravidelné autobusové,5
muziky pátek nabízím nějaký zajímavý,5
čerpacích stanicích eurooil pobočkách české,5
stanicích eurooil pobočkách české pošty,5
fanoušek muziky sběratel nahrávek pátek,5
muziky sběratel nahrávek pátek nabízím,5
děkuji velké množství dotazů živém,4
děkuji velké množství dotazů rovinu,4
dobré ráno vládo přijměte prosím,4
ráno vládo přijměte prosím signál,4
čtvrtek odpovídám živě dotazy aktuálním,4
odpovídám živě dotazy aktuálním tématům,4
dopravci mohou žádosti podporu podávat,4
mohou žádosti podporu podávat listopadu,4
proti růstu cen pohonných hmot,4
můžete nastavit 90 dní dopředu,4
program covid gastro uzavřené provozovny,4
ppp projektu dostavby 32 km,4
pobočkách české pošty čerpacích stanicích,4
milník zapojení privátních zdrojů výstavby,4
přímé otázky přímé odpovědi pojďme,4
otázky přímé odpovědi pojďme spolu,4
přímé odpovědi pojďme spolu pobavit,4
odpovědi pojďme spolu pobavit všem,4
pojďme spolu pobavit všem zajímá,4
spolu pobavit všem zajímá resortů,4
pobavit všem zajímá resortů průmyslu,4
všem zajímá resortů průmyslu dopravy,4
své otázky můžete klást teď,4
medaili ministra průmyslu obchodu zásluhy,4
medaile ministra průmyslu obchodu celoživotní,4
víc než 24 tisíc žádostí,4
nových úseků silnic třídy km,4
nabídnout nějaký koncert vešel historie,4
koupit můžete webu čerpacích stanicích,4
můžete webu čerpacích stanicích eurooil,4
eurooil pobočkách české pošty samoobslužných,4
pobočkách české pošty samoobslužných kioscích,4
