n-gram,frekvence
hravou formou představujeme,3
formou představujeme program,3
představujeme program máte,3
program máte možnost,3
máte možnost odkaz,3
možnost odkaz komentáři,3
státní bankrot kvůli,3
bankrot kvůli válce,3
kvůli válce sousedním,3
válce sousedním národem,3
sousedním národem obrátit,3
národem obrátit proti,3
obrátit proti zkušenému,3
proti zkušenému diktátorovi,3
německo obrovský kus,3
síť vysokorychlostní železnice,3
vysokorychlostní železnice tudíž,3
rychlého železničního spojení,3
mají smysl ekologické,3
smysl ekologické investice,3
ekologické investice kterých,3
investice kterých teď,3
kterých teď mluví,3
teď mluví evropská,3
mluví evropská komise,3
implementaci copyrightové směrnice,3
zda pirátská delegace,3
pirátská delegace evropském,3
delegace evropském parlamentu,3
evropském parlamentu podpořit,3
parlamentu podpořit navrhované,3
podpořit navrhované složení,3
navrhované složení evropské,3
složení evropské komise,3
unijních záležitostech tady,3
záležitostech tady příležitost,3
ursula von der leyen,19
ursuly von der leyen,6
autorském právu jednotném digitálním,4
právu jednotném digitálním trhu,4
společné zahraniční bezpečnostní politiky,4
evropská politika zahraniční politika,4
výboru rozpočtovou kontrolu cont,4
peněz evropských daňových poplatníků,4
střet zájmů andreje babiše,4
porušování základních lidských práv,4
ps chcete zahrát peksaso,3
chcete zahrát peksaso pojmenovali,3
zahrát peksaso pojmenovali kolegové,3
peksaso pojmenovali kolegové dost,3
pojmenovali kolegové dost hravou,3
kolegové dost hravou formou,3
dost hravou formou představujeme,3
hravou formou představujeme program,3
formou představujeme program máte,3
představujeme program máte možnost,3
program máte možnost odkaz,3
máte možnost odkaz komentáři,3
státní bankrot kvůli válce,3
bankrot kvůli válce sousedním,3
kvůli válce sousedním národem,3
válce sousedním národem obrátit,3
sousedním národem obrátit proti,3
národem obrátit proti zkušenému,3
obrátit proti zkušenému diktátorovi,3
síť vysokorychlostní železnice tudíž,3
mají smysl ekologické investice,3
smysl ekologické investice kterých,3
ekologické investice kterých teď,3
investice kterých teď mluví,3
kterých teď mluví evropská,3
teď mluví evropská komise,3
zda pirátská delegace evropském,3
pirátská delegace evropském parlamentu,3
delegace evropském parlamentu podpořit,3
evropském parlamentu podpořit navrhované,3
parlamentu podpořit navrhované složení,3
podpořit navrhované složení evropské,3
navrhované složení evropské komise,3
unijních záležitostech tady příležitost,3
představa budeme dotovat vlastní,3
budeme dotovat vlastní megakorporace,3
dotovat vlastní megakorporace abychom,3
vlastní megakorporace abychom vytlačili,3
megakorporace abychom vytlačili zámořské,3
příznivci pravicových stran osočují,3
pravicových stran osočují piráty,3
stran osočují piráty přidali,3
osočují piráty přidali krajní,3
piráty přidali krajní levici,3
přidali krajní levici pravda,3
d sociální demokraté re,3
sociální demokraté re liberálové,3
demokraté re liberálové nezaměňujte,3
frakcí úplně nalevo zasedají,3
úplně nalevo zasedají ní,3
nalevo zasedají ní čeští,3
zasedají ní čeští komunisté,3
roku 2030 snížit emise,3
2030 snížit emise skleníkových,3
snížit emise skleníkových plynů,3
emise skleníkových plynů 40,3
boje proti daňovým únikům,3
podali trestní oznámení šéfredaktora,3
opatření neziskovky likvidační kritizují,3
neziskovky likvidační kritizují resorty,3
umí čerpat peníze panu,3
čerpat peníze panu premiérovi,3
peníze panu premiérovi hodí,3
často suplují roli státu,3
dle uniklých videí sliboval,3
uniklých videí sliboval rusům,3
videí sliboval rusům státní,3
sliboval rusům státní zakázky,3
rusům státní zakázky výměnou,3
státní zakázky výměnou utajené,3
autorském právu jednotném digitálním trhu,4
ps chcete zahrát peksaso pojmenovali,3
chcete zahrát peksaso pojmenovali kolegové,3
zahrát peksaso pojmenovali kolegové dost,3
peksaso pojmenovali kolegové dost hravou,3
pojmenovali kolegové dost hravou formou,3
kolegové dost hravou formou představujeme,3
dost hravou formou představujeme program,3
hravou formou představujeme program máte,3
formou představujeme program máte možnost,3
představujeme program máte možnost odkaz,3
program máte možnost odkaz komentáři,3
státní bankrot kvůli válce sousedním,3
bankrot kvůli válce sousedním národem,3
kvůli válce sousedním národem obrátit,3
válce sousedním národem obrátit proti,3
sousedním národem obrátit proti zkušenému,3
národem obrátit proti zkušenému diktátorovi,3
mají smysl ekologické investice kterých,3
smysl ekologické investice kterých teď,3
ekologické investice kterých teď mluví,3
investice kterých teď mluví evropská,3
kterých teď mluví evropská komise,3
zda pirátská delegace evropském parlamentu,3
pirátská delegace evropském parlamentu podpořit,3
delegace evropském parlamentu podpořit navrhované,3
evropském parlamentu podpořit navrhované složení,3
parlamentu podpořit navrhované složení evropské,3
podpořit navrhované složení evropské komise,3
představa budeme dotovat vlastní megakorporace,3
budeme dotovat vlastní megakorporace abychom,3
dotovat vlastní megakorporace abychom vytlačili,3
vlastní megakorporace abychom vytlačili zámořské,3
příznivci pravicových stran osočují piráty,3
pravicových stran osočují piráty přidali,3
stran osočují piráty přidali krajní,3
osočují piráty přidali krajní levici,3
piráty přidali krajní levici pravda,3
d sociální demokraté re liberálové,3
sociální demokraté re liberálové nezaměňujte,3
frakcí úplně nalevo zasedají ní,3
úplně nalevo zasedají ní čeští,3
nalevo zasedají ní čeští komunisté,3
roku 2030 snížit emise skleníkových,3
2030 snížit emise skleníkových plynů,3
snížit emise skleníkových plynů 40,3
opatření neziskovky likvidační kritizují resorty,3
umí čerpat peníze panu premiérovi,3
čerpat peníze panu premiérovi hodí,3
dle uniklých videí sliboval rusům,3
uniklých videí sliboval rusům státní,3
videí sliboval rusům státní zakázky,3
sliboval rusům státní zakázky výměnou,3
rusům státní zakázky výměnou utajené,3
státní zakázky výměnou utajené financování,3
zakázky výměnou utajené financování své,3
výměnou utajené financování své volební,3
utajené financování své volební kampaně,3
upřímně doufám rakousko půjde novým,3
doufám rakousko půjde novým volbám,3
rakousko půjde novým volbám strany,3
půjde novým volbám strany fpö,3
novým volbám strany fpö nepatří,3
volbám strany fpö nepatří vlády,3
strany fpö nepatří vlády děsí,3
fpö nepatří vlády děsí mě,3
nepatří vlády děsí mě tato,3
vlády děsí mě tato garnitura,3
děsí mě tato garnitura prezentována,3
mě tato garnitura prezentována spojenec,3
končí jiného začíná dnešním dnem,3
jiného začíná dnešním dnem vzdal,3
ochranu klimatu okolo 500 miliónů,3
klimatu okolo 500 miliónů eur,3
ursula von der leyen kandidátkou,3
von der leyen kandidátkou stagnace,3
der leyen kandidátkou stagnace včera,3
leyen kandidátkou stagnace včera navštívila,3
kandidátkou stagnace včera navštívila naši,3
stagnace včera navštívila naši politickou,3
