n-gram,frekvence
přeji pevné zdraví,2
výbor zahraniční věci,2
ovlivňování volebních kampaní,2
výboru zahraniční věci,2
plnil stranický úkol,2
apple podcastech spotify,2
projev generálního tajemníka,2
pan ministr kultury,2
alexis de tocqueville,2
spolupráce eu nemá,2
eu nemá roce,2
nemá roce 2019,2
roce 2019 alternativu,2
2019 alternativu nenechme,2
alternativu nenechme sebe,2
nenechme sebe rozhodovat,2
sebe rozhodovat jiné,2
rozhodovat jiné nezapomeňte,2
jiné nezapomeňte jít,2
nezapomeňte jít volit,2
jít volit pátek,2
čest jejich památce,2
zahraniční politikou čr,2
můžete dostat kontrolu,2
stojí naši pozornost,2
mezinárodní investiční banka,2
naše země sobě,1
země sobě dědictví,1
sobě dědictví prezidenta,1
dědictví prezidenta masaryka,1
prezidenta masaryka úctu,1
masaryka úctu demokracii,1
úctu demokracii svobodě,1
demokracii svobodě obojí,1
svobodě obojí musíme,1
obojí musíme prosazovat,1
musíme prosazovat rámci,1
prosazovat rámci našich,1
rámci našich oficiálních,1
našich oficiálních závazků,1
oficiálních závazků přečtěte,1
závazků přečtěte rozhovor,1
přečtěte rozhovor deník,1
rozhovor deník n,1
předseda bezpečnostního výboru,1
bezpečnostního výboru senátu,1
výboru senátu navštívil,1
senátu navštívil dny,1
navštívil dny nato,1
dny nato ostravě,1
nato ostravě nejenom,1
bezpečnost deseti milionů občanů,4
milou zprávu podporu pf,3
národní bezpečnost obchod čínou,3
zahraniční věci obranu bezpečnost,3
deseti milionů občanů čr,3
ústavní žalobu prezidenta republiky,2
veřejného slyšení národní bezpečnost,2
slyšení národní bezpečnost obchod,2
vláda opírá hlasy komunistů,2
výbor zahraniční věci obranu,2
spolupráce eu nemá roce,2
eu nemá roce 2019,2
nemá roce 2019 alternativu,2
roce 2019 alternativu nenechme,2
2019 alternativu nenechme sebe,2
alternativu nenechme sebe rozhodovat,2
nenechme sebe rozhodovat jiné,2
sebe rozhodovat jiné nezapomeňte,2
rozhodovat jiné nezapomeňte jít,2
jiné nezapomeňte jít volit,2
nezapomeňte jít volit pátek,2
naše země sobě dědictví,1
země sobě dědictví prezidenta,1
sobě dědictví prezidenta masaryka,1
dědictví prezidenta masaryka úctu,1
prezidenta masaryka úctu demokracii,1
masaryka úctu demokracii svobodě,1
úctu demokracii svobodě obojí,1
demokracii svobodě obojí musíme,1
svobodě obojí musíme prosazovat,1
obojí musíme prosazovat rámci,1
musíme prosazovat rámci našich,1
prosazovat rámci našich oficiálních,1
rámci našich oficiálních závazků,1
našich oficiálních závazků přečtěte,1
oficiálních závazků přečtěte rozhovor,1
závazků přečtěte rozhovor deník,1
přečtěte rozhovor deník n,1
předseda bezpečnostního výboru senátu,1
bezpečnostního výboru senátu navštívil,1
výboru senátu navštívil dny,1
senátu navštívil dny nato,1
navštívil dny nato ostravě,1
dny nato ostravě nejenom,1
nato ostravě nejenom přehlídka,1
ostravě nejenom přehlídka vojenské,1
nejenom přehlídka vojenské techniky,1
přehlídka vojenské techniky také,1
vojenské techniky také oslava,1
techniky také oslava naší,1
také oslava naší obranné,1
oslava naší obranné spolupráce,1
naší obranné spolupráce radost,1
obranné spolupráce radost obrovského,1
spolupráce radost obrovského zájmu,1
radost obrovského zájmu veřejnosti,1
obrovského zájmu veřejnosti těším,1
zájmu veřejnosti těším zase,1
veřejnosti těším zase rok,1
prezident mluví zájmech čr,1
mluví zájmech čr opět,1
zájmech čr opět prokázal,1
čr opět prokázal umí,1
opět prokázal umí plamenně,1
prokázal umí plamenně mluvit,1
umí plamenně mluvit prospěch,1
plamenně mluvit prospěch spolupráce,1
mluvit prospěch spolupráce pekingem,1
prospěch spolupráce pekingem moskvou,1
spolupráce pekingem moskvou jeho,1
pekingem moskvou jeho starostlivost,1
moskvou jeho starostlivost ekonomická,1
jeho starostlivost ekonomická čísla,1
starostlivost ekonomická čísla ukazuje,1
ekonomická čísla ukazuje nepochopil,1
čísla ukazuje nepochopil střet,1
ukazuje nepochopil střet pekingem,1
nepochopil střet pekingem moskvou,1
střet pekingem moskvou stále,1
pekingem moskvou stále více,1
veřejného slyšení národní bezpečnost obchod,2
slyšení národní bezpečnost obchod čínou,2
výbor zahraniční věci obranu bezpečnost,2
spolupráce eu nemá roce 2019,2
eu nemá roce 2019 alternativu,2
nemá roce 2019 alternativu nenechme,2
roce 2019 alternativu nenechme sebe,2
2019 alternativu nenechme sebe rozhodovat,2
alternativu nenechme sebe rozhodovat jiné,2
nenechme sebe rozhodovat jiné nezapomeňte,2
sebe rozhodovat jiné nezapomeňte jít,2
rozhodovat jiné nezapomeňte jít volit,2
jiné nezapomeňte jít volit pátek,2
bezpečnost deseti milionů občanů čr,2
naše země sobě dědictví prezidenta,1
země sobě dědictví prezidenta masaryka,1
sobě dědictví prezidenta masaryka úctu,1
dědictví prezidenta masaryka úctu demokracii,1
prezidenta masaryka úctu demokracii svobodě,1
masaryka úctu demokracii svobodě obojí,1
úctu demokracii svobodě obojí musíme,1
demokracii svobodě obojí musíme prosazovat,1
svobodě obojí musíme prosazovat rámci,1
obojí musíme prosazovat rámci našich,1
musíme prosazovat rámci našich oficiálních,1
prosazovat rámci našich oficiálních závazků,1
rámci našich oficiálních závazků přečtěte,1
našich oficiálních závazků přečtěte rozhovor,1
oficiálních závazků přečtěte rozhovor deník,1
závazků přečtěte rozhovor deník n,1
předseda bezpečnostního výboru senátu navštívil,1
bezpečnostního výboru senátu navštívil dny,1
výboru senátu navštívil dny nato,1
senátu navštívil dny nato ostravě,1
navštívil dny nato ostravě nejenom,1
dny nato ostravě nejenom přehlídka,1
nato ostravě nejenom přehlídka vojenské,1
ostravě nejenom přehlídka vojenské techniky,1
nejenom přehlídka vojenské techniky také,1
přehlídka vojenské techniky také oslava,1
vojenské techniky také oslava naší,1
techniky také oslava naší obranné,1
také oslava naší obranné spolupráce,1
oslava naší obranné spolupráce radost,1
naší obranné spolupráce radost obrovského,1
obranné spolupráce radost obrovského zájmu,1
spolupráce radost obrovského zájmu veřejnosti,1
radost obrovského zájmu veřejnosti těším,1
obrovského zájmu veřejnosti těším zase,1
zájmu veřejnosti těším zase rok,1
prezident mluví zájmech čr opět,1
mluví zájmech čr opět prokázal,1
zájmech čr opět prokázal umí,1
čr opět prokázal umí plamenně,1
opět prokázal umí plamenně mluvit,1
prokázal umí plamenně mluvit prospěch,1
umí plamenně mluvit prospěch spolupráce,1
plamenně mluvit prospěch spolupráce pekingem,1
mluvit prospěch spolupráce pekingem moskvou,1
prospěch spolupráce pekingem moskvou jeho,1
spolupráce pekingem moskvou jeho starostlivost,1
pekingem moskvou jeho starostlivost ekonomická,1
moskvou jeho starostlivost ekonomická čísla,1
jeho starostlivost ekonomická čísla ukazuje,1
starostlivost ekonomická čísla ukazuje nepochopil,1
ekonomická čísla ukazuje nepochopil střet,1
čísla ukazuje nepochopil střet pekingem,1
ukazuje nepochopil střet pekingem moskvou,1
nepochopil střet pekingem moskvou stále,1
střet pekingem moskvou stále více,1
pekingem moskvou stále více nejen,1
moskvou stále více nejen ekonomický,1
stále více nejen ekonomický bezpečnostní,1
více nejen ekonomický bezpečnostní civilizační,1
4 marná sláva uznání aktéra,1
marná sláva uznání aktéra světové,1
sláva uznání aktéra světové politice,1
uznání aktéra světové politice eu,1
aktéra světové politice eu musí,1
světové politice eu musí odsloužit,1
