n-gram,frekvence
hrozeb výsledku voleb chceme,3
výsledku voleb chceme rozhodnout,3
voleb chceme rozhodnout sami,3
systém přidělování dotací děravější,2
přidělování dotací děravější než,2
musí okamžitá vzali dotaci,2
okamžitá vzali dotaci neoprávněně,2
vzali dotaci neoprávněně musí,2
dubna každoročně připomíná začátek,2
každoročně připomíná začátek arménské,2
připomíná začátek arménské genocidy,2
začátek arménské genocidy během,2
arménské genocidy během let,2
genocidy během let 1915,2
během let 1915 1918,2
let 1915 1918 vyvražděno,2
1915 1918 vyvražděno přibližně,2
1918 vyvražděno přibližně milionu,2
vyvražděno přibližně milionu arménů,2
přibližně milionu arménů turky,2
milionu arménů turky nenávist,2
arménů turky nenávist zlo,2
turky nenávist zlo násilí,2
nenávist zlo násilí spáchané,2
zlo násilí spáchané člověkem,2
násilí spáchané člověkem člověku,2
spáchané člověkem člověku všude,2
člověkem člověku všude světě,2
člověku všude světě stejně,2
všude světě stejně odpornou,2
světě stejně odpornou podobu,2
vize plány svou stranou,2
všem podporovali zdanění církevních,2
počátku takových zločinu vždycky,2
takových zločinu vždycky slovo,2
zločinu vždycky slovo slovo,2
vždycky slovo slovo nějakou,2
slovo slovo nějakou skupinu,2
slovo nějakou skupinu označí,2
nějakou skupinu označí původce,2
skupinu označí původce všeho,2
označí původce všeho zla,2
původce všeho zla souvislosti,2
všeho zla souvislosti výročím,2
zla souvislosti výročím dnes,2
souvislosti výročím dnes celé,2
výročím dnes celé zemi,2
dnes celé zemi připomínáme,2
celé zemi připomínáme obzvlášťě,2
zemi připomínáme obzvlášťě mrazivé,2
rusku zřejmě žádná tíseň,2
zřejmě žádná tíseň žádný,2
žádná tíseň žádný strach,2
tíseň žádný strach žádné,2
žádný strach žádné bezpráví,2
strach žádné bezpráví vlastně,2
žádné bezpráví vlastně vůbec,2
podle všeho svou práci,2
dobře jinak nedali seznam,2
jinak nedali seznam nežádoucích,2
jaké překvapení lidé používají,2
překvapení lidé používají neomezená,2
lidé používají neomezená data,2
používají neomezená data jim,2
neomezená data jim dáme,2
data jim dáme šnečí,2
jim dáme šnečí rychlost,2
dáme šnečí rychlost stát,2
šnečí rychlost stát česku,2
dnešní slavnost výročí založení,2
slavnost výročí založení spolku,2
výročí založení spolku orel,2
založení spolku orel modré,2
spolku orel modré velehradu,2
orel modré velehradu orel,2
nevyřeší zavedení nového mýtného systému,3
kontextu hybridních hrozeb výsledku voleb,3
hybridních hrozeb výsledku voleb chceme,3
hrozeb výsledku voleb chceme rozhodnout,3
výsledku voleb chceme rozhodnout sami,3
systém přidělování dotací děravější než,2
musí okamžitá vzali dotaci neoprávněně,2
okamžitá vzali dotaci neoprávněně musí,2
dubna každoročně připomíná začátek arménské,2
každoročně připomíná začátek arménské genocidy,2
připomíná začátek arménské genocidy během,2
začátek arménské genocidy během let,2
arménské genocidy během let 1915,2
genocidy během let 1915 1918,2
během let 1915 1918 vyvražděno,2
let 1915 1918 vyvražděno přibližně,2
1915 1918 vyvražděno přibližně milionu,2
1918 vyvražděno přibližně milionu arménů,2
vyvražděno přibližně milionu arménů turky,2
přibližně milionu arménů turky nenávist,2
milionu arménů turky nenávist zlo,2
arménů turky nenávist zlo násilí,2
turky nenávist zlo násilí spáchané,2
nenávist zlo násilí spáchané člověkem,2
zlo násilí spáchané člověkem člověku,2
násilí spáchané člověkem člověku všude,2
spáchané člověkem člověku všude světě,2
člověkem člověku všude světě stejně,2
člověku všude světě stejně odpornou,2
všude světě stejně odpornou podobu,2
počátku takových zločinu vždycky slovo,2
takových zločinu vždycky slovo slovo,2
zločinu vždycky slovo slovo nějakou,2
vždycky slovo slovo nějakou skupinu,2
slovo slovo nějakou skupinu označí,2
slovo nějakou skupinu označí původce,2
nějakou skupinu označí původce všeho,2
skupinu označí původce všeho zla,2
označí původce všeho zla souvislosti,2
původce všeho zla souvislosti výročím,2
všeho zla souvislosti výročím dnes,2
zla souvislosti výročím dnes celé,2
souvislosti výročím dnes celé zemi,2
výročím dnes celé zemi připomínáme,2
dnes celé zemi připomínáme obzvlášťě,2
celé zemi připomínáme obzvlášťě mrazivé,2
rusku zřejmě žádná tíseň žádný,2
zřejmě žádná tíseň žádný strach,2
žádná tíseň žádný strach žádné,2
tíseň žádný strach žádné bezpráví,2
žádný strach žádné bezpráví vlastně,2
strach žádné bezpráví vlastně vůbec,2
dobře jinak nedali seznam nežádoucích,2
jaké překvapení lidé používají neomezená,2
překvapení lidé používají neomezená data,2
lidé používají neomezená data jim,2
používají neomezená data jim dáme,2
neomezená data jim dáme šnečí,2
data jim dáme šnečí rychlost,2
jim dáme šnečí rychlost stát,2
dáme šnečí rychlost stát česku,2
dnešní slavnost výročí založení spolku,2
slavnost výročí založení spolku orel,2
výročí založení spolku orel modré,2
založení spolku orel modré velehradu,2
spolku orel modré velehradu orel,2
orel modré velehradu orel žije,2
modré velehradu orel žije děkuji,2
velehradu orel žije děkuji pozvání,2
vytrvalé deště komplikují lidem život,2
deště komplikují lidem život mnoha,2
komplikují lidem život mnoha místech,2
lidem život mnoha místech republice,2
život mnoha místech republice bojují,2
mnoha místech republice bojují zatopenými,2
místech republice bojují zatopenými sklepy,2
republice bojují zatopenými sklepy domy,2
bojují zatopenými sklepy domy vážím,2
zatopenými sklepy domy vážím práce,2
sklepy domy vážím práce hasičů,2
