n-gram,frekvence
pracovníků vydali cestou omezování,1
vydali cestou omezování volného,1
cestou omezování volného trhu,1
no jo no vy,1
jo no vy schválně,1
no vy schválně zorganizoval,1
vy schválně zorganizoval my,1
schválně zorganizoval my štrasburku,1
zorganizoval my štrasburku abychom,1
my štrasburku abychom neupili,1
dlouho říkám rakousko indexací,1
říkám rakousko indexací přídavků,1
indexací přídavků děti zcela,1
přídavků děti zcela zbytečně,1
děti zcela zbytečně vytváří,1
zcela zbytečně vytváří další,1
zbytečně vytváří další překážky,1
vytváří další překážky vnitřním,1
další překážky vnitřním trhu,1
překážky vnitřním trhu eu,1
vnitřním trhu eu brání,1
trhu eu brání volnému,1
eu brání volnému pohybu,1
brání volnému pohybu osob,1
volnému pohybu osob rozděluje,1
pohybu osob rozděluje evropu,1
osob rozděluje evropu více,1
rozděluje evropu více článku,1
malokdo odvadi cr cesky,1
odvadi cr cesky business,1
cr cesky business bruselu,1
cesky business bruselu tolik,1
business bruselu tolik prace,1
bruselu tolik prace poslankyne,1
tolik prace poslankyne dlabajova,1
startujeme čtvrtý ročník konference,1
čtvrtý ročník konference česko,1
ročník konference česko chce,1
konference česko chce roku,1
česko chce roku 2030,1
chce roku 2030 mezi,1
roku 2030 mezi nejinovativnějšími,1
2030 mezi nejinovativnějšími zeměmi,1
proti zneužívání odkazu jana palacha,4
zneužívání odkazu jana palacha italskými,2
odkazu jana palacha italskými extremisty,2
petice proti zneužívání odkazu jana,2
kancléř hodnotí předsednictví rakouska úspěchy,1
hodnotí předsednictví rakouska úspěchy řadí,1
předsednictví rakouska úspěchy řadí revizi,1
rakouska úspěchy řadí revizi směrnice,1
úspěchy řadí revizi směrnice vysílání,1
řadí revizi směrnice vysílání pracovníků,1
revizi směrnice vysílání pracovníků bohužel,1
směrnice vysílání pracovníků bohužel ním,1
vysílání pracovníků bohužel ním nemůžu,1
pracovníků bohužel ním nemůžu souhlasit,1
bohužel ním nemůžu souhlasit nepodařilo,1
ním nemůžu souhlasit nepodařilo vybalancovat,1
nemůžu souhlasit nepodařilo vybalancovat zachování,1
souhlasit nepodařilo vybalancovat zachování volného,1
nepodařilo vybalancovat zachování volného pohybu,1
vybalancovat zachování volného pohybu služeb,1
zachování volného pohybu služeb ochranu,1
volného pohybu služeb ochranu pracovníků,1
pohybu služeb ochranu pracovníků vydali,1
služeb ochranu pracovníků vydali cestou,1
ochranu pracovníků vydali cestou omezování,1
pracovníků vydali cestou omezování volného,1
vydali cestou omezování volného trhu,1
no jo no vy schválně,1
jo no vy schválně zorganizoval,1
no vy schválně zorganizoval my,1
vy schválně zorganizoval my štrasburku,1
schválně zorganizoval my štrasburku abychom,1
zorganizoval my štrasburku abychom neupili,1
dlouho říkám rakousko indexací přídavků,1
říkám rakousko indexací přídavků děti,1
rakousko indexací přídavků děti zcela,1
indexací přídavků děti zcela zbytečně,1
přídavků děti zcela zbytečně vytváří,1
děti zcela zbytečně vytváří další,1
zcela zbytečně vytváří další překážky,1
zbytečně vytváří další překážky vnitřním,1
vytváří další překážky vnitřním trhu,1
další překážky vnitřním trhu eu,1
překážky vnitřním trhu eu brání,1
vnitřním trhu eu brání volnému,1
trhu eu brání volnému pohybu,1
eu brání volnému pohybu osob,1
brání volnému pohybu osob rozděluje,1
volnému pohybu osob rozděluje evropu,1
pohybu osob rozděluje evropu více,1
osob rozděluje evropu více článku,1
malokdo odvadi cr cesky business,1
odvadi cr cesky business bruselu,1
cr cesky business bruselu tolik,1
cesky business bruselu tolik prace,1
business bruselu tolik prace poslankyne,1
bruselu tolik prace poslankyne dlabajova,1
startujeme čtvrtý ročník konference česko,1
čtvrtý ročník konference česko chce,1
ročník konference česko chce roku,1
konference česko chce roku 2030,1
česko chce roku 2030 mezi,1
chce roku 2030 mezi nejinovativnějšími,1
roku 2030 mezi nejinovativnějšími zeměmi,1
2030 mezi nejinovativnějšími zeměmi eu,1
mezi nejinovativnějšími zeměmi eu dnes,1
nejinovativnějšími zeměmi eu dnes skvělou,1
zeměmi eu dnes skvělou příležitost,1
eu dnes skvělou příležitost ujasnit,1
dnes skvělou příležitost ujasnit národní,1
skvělou příležitost ujasnit národní priority,1
příležitost ujasnit národní priority přiučit,1
ujasnit národní priority přiučit úspěšných,1
národní priority přiučit úspěšných příkladů,1
priority přiučit úspěšných příkladů zahraničí,1
slyšení náročné žádná důležitých otázek,1
náročné žádná důležitých otázek nezůstala,1
žádná důležitých otázek nezůstala odpovědi,1
důležitých otázek nezůstala odpovědi ptala,1
otázek nezůstala odpovědi ptala budoucí,1
