n-gram,frekvence
nutnosti oslovovať mladých voličov,1
oslovovať mladých voličov aj,1
mladých voličov aj jeho,1
voličov aj jeho politickej,1
hromadné žaloby vzplanou společnosti emoce,2
rozšíření eet prezidentem podepsáno gt,1
eet prezidentem podepsáno gt nové,1
prezidentem podepsáno gt nové povinnosti,1
podepsáno gt nové povinnosti další,1
gt nové povinnosti další podnikatele,1
nové povinnosti další podnikatele kromobyčejnej,1
povinnosti další podnikatele kromobyčejnej vládní,1
další podnikatele kromobyčejnej vládní úspěch,1
mě okamurovo vyvolání nenávisti všech,1
okamurovo vyvolání nenávisti všech frontách,1
vyvolání nenávisti všech frontách nebaví,1
nenávisti všech frontách nebaví rád,1
všech frontách nebaví rád sněmovna,1
frontách nebaví rád sněmovna dala,1
nebaví rád sněmovna dala pravdu,1
rád sněmovna dala pravdu lidem,1
sněmovna dala pravdu lidem dluhové,1
dala pravdu lidem dluhové pasti,1
pravdu lidem dluhové pasti nechce,1
lidem dluhové pasti nechce pomoci,1
dluhové pasti nechce pomoci chce,1
pasti nechce pomoci chce vyděsit,1
nechce pomoci chce vyděsit nabídnout,1
pomoci chce vyděsit nabídnout sebe,1
chce vyděsit nabídnout sebe řešení,1
vyděsit nabídnout sebe řešení celý,1
nabídnout sebe řešení celý komentář,1
sebe řešení celý komentář našeho,1
řešení celý komentář našeho poslance,1
celý komentář našeho poslance zde,1
několika minutami skončila mimořádná tisková,1
minutami skončila mimořádná tisková konference,1
skončila mimořádná tisková konference zástupců,1
mimořádná tisková konference zástupců opozičních,1
tisková konference zástupců opozičních stran,1
konference zástupců opozičních stran dalšímu,1
zástupců opozičních stran dalšímu postupu,1
opozičních stran dalšímu postupu otázce,1
stran dalšímu postupu otázce střetu,1
dalšímu postupu otázce střetu zájmů,1
postupu otázce střetu zájmů premiéra,1
otázce střetu zájmů premiéra andreje,1
střetu zájmů premiéra andreje babiše,1
zájmů premiéra andreje babiše než,1
premiéra andreje babiše než navrhneme,1
andreje babiše než navrhneme vyslovení,1
babiše než navrhneme vyslovení nedůvěry,1
než navrhneme vyslovení nedůvěry vládě,1
navrhneme vyslovení nedůvěry vládě chceme,1
vyslovení nedůvěry vládě chceme znát,1
nedůvěry vládě chceme znát pozice,1
vládě chceme znát pozice čssd,1
chceme znát pozice čssd spd,1
znát pozice čssd spd jim,1
pozice čssd spd jim adresovali,1
čssd spd jim adresovali otázky,1
význame delenia pravicu ľavicu hľadaní,1
delenia pravicu ľavicu hľadaní spôsobov,1
pravicu ľavicu hľadaní spôsobov ako,1
ľavicu hľadaní spôsobov ako poraziť,1
hľadaní spôsobov ako poraziť andreja,1
spôsobov ako poraziť andreja babiša,1
ako poraziť andreja babiša nutnosti,1
poraziť andreja babiša nutnosti oslovovať,1
andreja babiša nutnosti oslovovať mladých,1
babiša nutnosti oslovovať mladých voličov,1
nutnosti oslovovať mladých voličov aj,1
oslovovať mladých voličov aj jeho,1
mladých voličov aj jeho politickej,1
voličov aj jeho politickej budúcnosti,1
aj jeho politickej budúcnosti dominik,1
jeho politickej budúcnosti dominik feri,1
politickej budúcnosti dominik feri najmladší,1
budúcnosti dominik feri najmladší poslanec,1
dominik feri najmladší poslanec českej,1
feri najmladší poslanec českej snemovne,1
kraje snad debat musíme brát,1
snad debat musíme brát úvahu,1
debat musíme brát úvahu faktickou,1
