n-gram,frekvence
právě protlačili sněmovnou,2
protlačili sněmovnou zrušení,2
sněmovnou zrušení výjimek,2
vyslovení nedůvěry vládě,2
střet zájmů řeší,2
souladu zákonem střetu,2
zákonem střetu zájmů,2
tajné smlouvy státních,2
smlouvy státních polostátních,2
státních polostátních podnicích,2
polostátních podnicích zřejmě,2
podnicích zřejmě nadobro,2
zřejmě nadobro skončí,2
nadobro skončí novelu,2
skončí novelu zákona,2
novelu zákona registru,2
zákona registru smluv,2
registru smluv protlačili,2
smluv protlačili celým,2
protlačili celým legislativním,2
celým legislativním procesem,2
legislativním procesem piráti,2
procesem piráti opozičních,2
piráti opozičních lavic,2
opozičních lavic zaznamenávají,2
lavic zaznamenávají překvapivý,2
zaznamenávají překvapivý úspěch,2
premiér babiš prostě,2
babiš prostě ulhanej,2
výjimek registru smluv čez,4
zrušení výjimek registru smluv,3
registru smluv čez další,3
smluv čez další státem,3
čez další státem ovládané,3
další státem ovládané firmy,3
rozpočtový výbor doporučení schválení,3
výbor doporučení schválení zákona,3
doporučení schválení zákona vůbec,3
schválení zákona vůbec nehlasoval,3
zákona vůbec nehlasoval piráti,3
vůbec nehlasoval piráti dnes,3
nehlasoval piráti dnes hlasovali,3
piráti dnes hlasovali zamítnutí,3
dnes hlasovali zamítnutí dodatečného,3
hlasovali zamítnutí dodatečného zdanění,3
zamítnutí dodatečného zdanění církevních,3
dodatečného zdanění církevních restitucí,3
zdanění církevních restitucí důvodu,3
církevních restitucí důvodu vláda,3
restitucí důvodu vláda nedoložila,3
důvodu vláda nedoložila došlo,3
vláda nedoložila došlo jejich,3
nedoložila došlo jejich předražení,3
právo občana digitální službu,3
nakonec projde zjednodušení vyhazovu,3
projde zjednodušení vyhazovu jde,3
zjednodušení vyhazovu jde státní,3
vyhazovu jde státní správa,3
jde státní správa jednoduše,3
státní správa jednoduše dostala,3
správa jednoduše dostala područí,3
vlajkový zákon digitalizace státu,3
střetu zájmů premiéra babiše,2
výbor veřejnou správu regionální,2
veřejnou správu regionální rozvoj,2
správu regionální rozvoj kterému,2
právě protlačili sněmovnou zrušení,2
protlačili sněmovnou zrušení výjimek,2
sněmovnou zrušení výjimek registru,2
jeho střet zájmů řeší,2
souladu zákonem střetu zájmů,2
tajné smlouvy státních polostátních,2
smlouvy státních polostátních podnicích,2
státních polostátních podnicích zřejmě,2
polostátních podnicích zřejmě nadobro,2
podnicích zřejmě nadobro skončí,2
zřejmě nadobro skončí novelu,2
nadobro skončí novelu zákona,2
skončí novelu zákona registru,2
novelu zákona registru smluv,2
zákona registru smluv protlačili,2
registru smluv protlačili celým,2
smluv protlačili celým legislativním,2
protlačili celým legislativním procesem,2
celým legislativním procesem piráti,2
legislativním procesem piráti opozičních,2
procesem piráti opozičních lavic,2
piráti opozičních lavic zaznamenávají,2
opozičních lavic zaznamenávají překvapivý,2
lavic zaznamenávají překvapivý úspěch,2
pan premiér babiš prostě,2
premiér babiš prostě ulhanej,2
babiš prostě ulhanej člověk,2
zásadní škoda kdyby debata,2
škoda kdyby debata smrskla,2
kdyby debata smrskla zkratkovité,2
debata smrskla zkratkovité dojmy,2
eu včetně české republiky,2
založte piráty firmu 10,2
již dnes našem webu,2
dnes našem webu můžete,2
našem webu můžete založit,2
webu můžete založit firmu,2
můžete založit firmu zákonné,2
založit firmu zákonné poplatky,2
firmu zákonné poplatky projde,2
zákonné poplatky projde návrh,2
poplatky projde návrh prosazujeme,2
projde návrh prosazujeme sněmovně,2
zrušení výjimek registru smluv čez,3
výjimek registru smluv čez další,3
registru smluv čez další státem,3
smluv čez další státem ovládané,3
čez další státem ovládané firmy,3
rozpočtový výbor doporučení schválení zákona,3
výbor doporučení schválení zákona vůbec,3
doporučení schválení zákona vůbec nehlasoval,3
schválení zákona vůbec nehlasoval piráti,3
zákona vůbec nehlasoval piráti dnes,3
vůbec nehlasoval piráti dnes hlasovali,3
nehlasoval piráti dnes hlasovali zamítnutí,3
piráti dnes hlasovali zamítnutí dodatečného,3
dnes hlasovali zamítnutí dodatečného zdanění,3
hlasovali zamítnutí dodatečného zdanění církevních,3
zamítnutí dodatečného zdanění církevních restitucí,3
dodatečného zdanění církevních restitucí důvodu,3
zdanění církevních restitucí důvodu vláda,3
církevních restitucí důvodu vláda nedoložila,3
restitucí důvodu vláda nedoložila došlo,3
důvodu vláda nedoložila došlo jejich,3
vláda nedoložila došlo jejich předražení,3
nakonec projde zjednodušení vyhazovu jde,3
projde zjednodušení vyhazovu jde státní,3
zjednodušení vyhazovu jde státní správa,3
vyhazovu jde státní správa jednoduše,3
jde státní správa jednoduše dostala,3
státní správa jednoduše dostala područí,3
výbor veřejnou správu regionální rozvoj,2
veřejnou správu regionální rozvoj kterému,2
právě protlačili sněmovnou zrušení výjimek,2
protlačili sněmovnou zrušení výjimek registru,2
sněmovnou zrušení výjimek registru smluv,2
tajné smlouvy státních polostátních podnicích,2
smlouvy státních polostátních podnicích zřejmě,2
státních polostátních podnicích zřejmě nadobro,2
polostátních podnicích zřejmě nadobro skončí,2
podnicích zřejmě nadobro skončí novelu,2
zřejmě nadobro skončí novelu zákona,2
nadobro skončí novelu zákona registru,2
skončí novelu zákona registru smluv,2
novelu zákona registru smluv protlačili,2
zákona registru smluv protlačili celým,2
registru smluv protlačili celým legislativním,2
smluv protlačili celým legislativním procesem,2
protlačili celým legislativním procesem piráti,2
celým legislativním procesem piráti opozičních,2
legislativním procesem piráti opozičních lavic,2
procesem piráti opozičních lavic zaznamenávají,2
piráti opozičních lavic zaznamenávají překvapivý,2
opozičních lavic zaznamenávají překvapivý úspěch,2
pan premiér babiš prostě ulhanej,2
premiér babiš prostě ulhanej člověk,2
zásadní škoda kdyby debata smrskla,2
škoda kdyby debata smrskla zkratkovité,2
kdyby debata smrskla zkratkovité dojmy,2
již dnes našem webu můžete,2
dnes našem webu můžete založit,2
našem webu můžete založit firmu,2
webu můžete založit firmu zákonné,2
můžete založit firmu zákonné poplatky,2
založit firmu zákonné poplatky projde,2
firmu zákonné poplatky projde návrh,2
zákonné poplatky projde návrh prosazujeme,2
poplatky projde návrh prosazujeme sněmovně,2
projde návrh prosazujeme sněmovně možné,2
návrh prosazujeme sněmovně možné založit,2
prosazujeme sněmovně možné založit firmu,2
sněmovně možné založit firmu 500,2
možné založit firmu 500 24,2
založit firmu 500 24 hodin,2
zákon právo občana digitální službu,2
pan premiér vykostil zařízl veškerou,2
premiér vykostil zařízl veškerou protikorupční,2
vykostil zařízl veškerou protikorupční legislativu,2
zařízl veškerou protikorupční legislativu zpolitizoval,2
veškerou protikorupční legislativu zpolitizoval státní,2
protikorupční legislativu zpolitizoval státní správu,2
legislativu zpolitizoval státní správu odmítá,2
zpolitizoval státní správu odmítá zrušit,2
