n-gram,frekvence
míst mě rozhodně,2
mě rozhodně krok,2
rozhodně krok správným,2
premiér svůj slib,2
svůj slib ohledně,2
slib ohledně sirotčince,2
ohledně sirotčince sýrii,2
sirotčince sýrii nesplnil,2
řešení místě krize,2
podle mě politické,2
mě politické izolaci,2
von der leyenová,2
naší lidskou zodpovědností povinností,3
ursula von der leyen,3
květnou neděli významný den,2
příjezd ježíše jeruzaléma lid,2
ježíše jeruzaléma lid vítal,2
jeruzaléma lid vítal palmovými,2
lid vítal palmovými větvemi,2
vítal palmovými větvemi používáme,2
palmovými větvemi používáme kočičky,2
děkuji mohla mladým lidoveckým,2
mohla mladým lidoveckým nadějím,2
mladým lidoveckým nadějím promluvit,2
lidoveckým nadějím promluvit velmi,2
nadějím promluvit velmi vážím,2
promluvit velmi vážím krásných,2
velmi vážím krásných žlutých,2
vážím krásných žlutých ponožek,2
vzdělání možnost zařadit společnosti,2
cílem ulevit přetížené řecké,2
ulevit přetížené řecké vládě,2
skvělá zpráva demokratická země,2
zpráva demokratická země navíc,2
demokratická země navíc skutečně,2
země navíc skutečně investuje,2
navíc skutečně investuje české,2
skutečně investuje české republice,2
investuje české republice velké,2
české republice velké množství,2
republice velké množství peněz,2
velké množství peněz vytváří,2
množství peněz vytváří tisíce,2
peněz vytváří tisíce pracovních,2
vytváří tisíce pracovních míst,2
tisíce pracovních míst mě,2
pracovních míst mě rozhodně,2
míst mě rozhodně krok,2
mě rozhodně krok správným,2
rozhodně krok správným směrem,2
premiér svůj slib ohledně,2
svůj slib ohledně sirotčince,2
slib ohledně sirotčince sýrii,2
ohledně sirotčince sýrii nesplnil,2
podle mě politické izolaci,2
dnes zasedala evropském parlamentu,2
zasedala evropském parlamentu skupina,2
evropském parlamentu skupina práva,2
parlamentu skupina práva dětí,2
zástupce mezinárodních organizací požádala,2
mezinárodních organizací požádala ať,2
vyzvou českou vládu přijetí,2
českou vládu přijetí syrských,2
vládu přijetí syrských dětských,2
přijetí syrských dětských uprchlíků,2
syrských dětských uprchlíků řecka,2
dětských uprchlíků řecka naší,2
uprchlíků řecka naší lidskou,2
řecka naší lidskou zodpovědností,2
lidskou zodpovědností povinností jednat,2
zodpovědností povinností jednat zachránit,2
nedoprovázených dětí řeckých uprchlických,2
budu prosazovat bezpečí naše,2
prosazovat bezpečí naše děti,2
praktikám strany obchodních řetězců,2
necháme dětské oběti války,2
dětské oběti války žít,2
oběti války žít evropě,2
války žít evropě ulici,2
žít evropě ulici perspektivy,2
evropě ulici perspektivy naděje,2
ulici perspektivy naděje pomůžeme,2
perspektivy naděje pomůžeme naší,2
naděje pomůžeme naší bezpečnosti,2
pomůžeme naší bezpečnosti podle,2
naší bezpečnosti podle mě,2
bezpečnosti podle mě tedy,2
ministr zahraničí vyslovil česká,2
zahraničí vyslovil česká republika,2
vyslovil česká republika přijala,2
sirotků uprchlických táborů řecku,2
uprchlických táborů řecku usiluje,2
příjezd ježíše jeruzaléma lid vítal,2
ježíše jeruzaléma lid vítal palmovými,2
jeruzaléma lid vítal palmovými větvemi,2
lid vítal palmovými větvemi používáme,2
vítal palmovými větvemi používáme kočičky,2
děkuji mohla mladým lidoveckým nadějím,2
mohla mladým lidoveckým nadějím promluvit,2
mladým lidoveckým nadějím promluvit velmi,2
lidoveckým nadějím promluvit velmi vážím,2
nadějím promluvit velmi vážím krásných,2
promluvit velmi vážím krásných žlutých,2
velmi vážím krásných žlutých ponožek,2
cílem ulevit přetížené řecké vládě,2
skvělá zpráva demokratická země navíc,2
zpráva demokratická země navíc skutečně,2
demokratická země navíc skutečně investuje,2
země navíc skutečně investuje české,2
navíc skutečně investuje české republice,2
skutečně investuje české republice velké,2
investuje české republice velké množství,2
české republice velké množství peněz,2
republice velké množství peněz vytváří,2
velké množství peněz vytváří tisíce,2
množství peněz vytváří tisíce pracovních,2
peněz vytváří tisíce pracovních míst,2
vytváří tisíce pracovních míst mě,2
tisíce pracovních míst mě rozhodně,2
pracovních míst mě rozhodně krok,2
míst mě rozhodně krok správným,2
mě rozhodně krok správným směrem,2
premiér svůj slib ohledně sirotčince,2
svůj slib ohledně sirotčince sýrii,2
slib ohledně sirotčince sýrii nesplnil,2
dnes zasedala evropském parlamentu skupina,2
zasedala evropském parlamentu skupina práva,2
evropském parlamentu skupina práva dětí,2
zástupce mezinárodních organizací požádala ať,2
vyzvou českou vládu přijetí syrských,2
českou vládu přijetí syrských dětských,2
vládu přijetí syrských dětských uprchlíků,2
přijetí syrských dětských uprchlíků řecka,2
syrských dětských uprchlíků řecka naší,2
dětských uprchlíků řecka naší lidskou,2
uprchlíků řecka naší lidskou zodpovědností,2
řecka naší lidskou zodpovědností povinností,2
naší lidskou zodpovědností povinností jednat,2
lidskou zodpovědností povinností jednat zachránit,2
budu prosazovat bezpečí naše děti,2
necháme dětské oběti války žít,2
dětské oběti války žít evropě,2
oběti války žít evropě ulici,2
války žít evropě ulici perspektivy,2
žít evropě ulici perspektivy naděje,2
evropě ulici perspektivy naděje pomůžeme,2
ulici perspektivy naděje pomůžeme naší,2
perspektivy naděje pomůžeme naší bezpečnosti,2
naděje pomůžeme naší bezpečnosti podle,2
pomůžeme naší bezpečnosti podle mě,2
naší bezpečnosti podle mě tedy,2
ministr zahraničí vyslovil česká republika,2
zahraničí vyslovil česká republika přijala,2
stává poslanci mají výhrady kandidátům,2
nováková končí ráda ministryně měla,2
končí ráda ministryně měla uvědomit,2
čína umožnila vznik 3 000,2
umožnila vznik 3 000 pracovních,2
vznik 3 000 pracovních míst,2
zítra senátu koná veřejný kulatý,2
senátu koná veřejný kulatý stůl,2
koná veřejný kulatý stůl téma,2
veřejný kulatý stůl téma pomoc,2
kulatý stůl téma pomoc čr,2
stůl téma pomoc čr dětským,2
téma pomoc čr dětským obětem,2
pomoc čr dětským obětem války,2
čr dětským obětem války další,2
dětským obětem války další kroky,2
obětem války další kroky stejném,2
války další kroky stejném místě,2
další kroky stejném místě půl,2
