n-gram,frekvence
daň nabytí nemovitosti,11
bohosluzba ucteni pamatky,7
ucteni pamatky narodnich,7
pamatky narodnich hrdinu,7
pirati sli pietni,7
sli pietni akt,7
pietni akt takoveho,7
akt takoveho historickeho,7
takoveho historickeho vyznamu,7
čtěte komentáři časopis,7
komentáři časopis reflex,7
daňové prázdniny rodiče,6
lidem 26 let,6
nadační fond dvojka,6
fond dvojka srdcem,6
meli ruskem velvyslanectvi,6
ruskem velvyslanectvi pirati,6
velvyslanectvi pirati sli,6
víc čtěte komentáři,6
mezi top 10,5
top 10 zemí,5
napříč politickým spektrem,5
verte dnes miste,5
dnes miste bohosluzba,5
miste bohosluzba ucteni,5
narodnich hrdinu chlebicky,5
neví dělá levá,5
malý levný stát,5
chceme zemi vítězí,4
zvýšení daně nemovitosti,4
musí jít ruku,4
jít ruku ruce,4
ruku ruce prorodinnou,4
ruce prorodinnou politikou,4
otázky václava moravce,4
party meli ruskem,4
pravá neví dělá,4
zraněnými kterým přeji,4
kterým přeji brzké,4
přeji brzké uzdravení,4
všem lidem 26,4
prázdniny rodiče dobu,4
peníze daňových poplatníků,4
lepším stavu než,4
daně nabytí nemovitosti,4
bývalou polskou ministryní,4
polskou ministryní práce,4
ministryní práce sociálních,4
práce sociálních věcí,4
primátor hřib prý,3
pietu nikdo nepozval,3
nikdo nepozval člověk,3
nepozval člověk rozklikne,3
člověk rozklikne jeho,3
rozklikne jeho supertransparentní,3
jeho supertransparentní kalendář,3
supertransparentní kalendář zjistí,3
kalendář zjistí té,3
zjistí té době,3
té době zkoušel,3
době zkoušel zbíječku,3
zkoušel zbíječku život,3
zbíječku život holt,3
život holt otázkou,3
hraboší peníze občanů,3
návrh 3x dost,3
my ods občanská,3
střední třída křižovatce,3
svém volném čase,3
téměř 30 let,3
30 let revoluce,3
nulové zdanění rodičů,3
shoda napříč politickým,3
společné svorně tvrdí,3
svorně tvrdí nejsou,3
tvrdí nejsou ti,3
nejsou ti politici,3
naše starší spoluobčany,3
ods občanská demokratická strana,60
bohosluzba ucteni pamatky narodnich,7
ucteni pamatky narodnich hrdinu,7
pirati sli pietni akt,7
sli pietni akt takoveho,7
pietni akt takoveho historickeho,7
akt takoveho historickeho vyznamu,7
nadační fond dvojka srdcem,6
meli ruskem velvyslanectvi pirati,6
ruskem velvyslanectvi pirati sli,6
velvyslanectvi pirati sli pietni,6
čtěte komentáři časopis reflex,6
mezi top 10 zemí,5
verte dnes miste bohosluzba,5
dnes miste bohosluzba ucteni,5
miste bohosluzba ucteni pamatky,5
pamatky narodnich hrdinu chlebicky,5
musí jít ruku ruce,4
jít ruku ruce prorodinnou,4
ruku ruce prorodinnou politikou,4
party meli ruskem velvyslanectvi,4
pravá neví dělá levá,4
zraněnými kterým přeji brzké,4
kterým přeji brzké uzdravení,4
všem lidem 26 let,4
daňové prázdniny rodiče dobu,4
bývalou polskou ministryní práce,4
polskou ministryní práce sociálních,4
ministryní práce sociálních věcí,4
pietu nikdo nepozval člověk,3
nikdo nepozval člověk rozklikne,3
nepozval člověk rozklikne jeho,3
člověk rozklikne jeho supertransparentní,3
rozklikne jeho supertransparentní kalendář,3
jeho supertransparentní kalendář zjistí,3
supertransparentní kalendář zjistí té,3
kalendář zjistí té době,3
zjistí té době zkoušel,3
té době zkoušel zbíječku,3
době zkoušel zbíječku život,3
zkoušel zbíječku život holt,3
zbíječku život holt otázkou,3
my ods občanská demokratická,3
shoda napříč politickým spektrem,3
společné svorně tvrdí nejsou,3
svorně tvrdí nejsou ti,3
tvrdí nejsou ti politici,3
narodnich hrdinu chlebicky party,3
hrdinu chlebicky party meli,3
chlebicky party meli ruskem,3
dostane mezi top 10,3
již jednou zdaněné peníze,3
nulové zdanění příjmu všem,3
zdanění příjmu všem lidem,3
příjmu všem lidem 26,3
navrhujeme daňové prázdniny rodiče,3
30 let sametové revoluce,3
ideové konferenci ods občanská,3
konferenci ods občanská demokratická,3
chtěla bych všem popřát,3
položit květiny zapálit svíčku,3
zrušení daně nabytí nemovitosti,3
téma těmto jevům předcházet,3
těmto jevům předcházet jejich,3
jevům předcházet jejich negativní,3
předcházet jejich negativní dopady,3
jejich negativní dopady minimalizovat,3
nadačního fondu dvojka srdcem,3
počet oborů rozhodla polokomunistická,2
oborů rozhodla polokomunistická vláda,2
rozhodla polokomunistická vláda buzerovat,2
polokomunistická vláda buzerovat zas,2
vláda buzerovat zas narostl,2
buzerovat zas narostl naštěstí,2
zas narostl naštěstí podařilo,2
narostl naštěstí podařilo prosadit,2
naštěstí podařilo prosadit alespoň,2
podařilo prosadit alespoň výjimku,2
prosadit alespoň výjimku pracovníky,2
alespoň výjimku pracovníky sociálních,2
bohosluzba ucteni pamatky narodnich hrdinu,7
pirati sli pietni akt takoveho,7
sli pietni akt takoveho historickeho,7
pietni akt takoveho historickeho vyznamu,7
meli ruskem velvyslanectvi pirati sli,6
ruskem velvyslanectvi pirati sli pietni,6
velvyslanectvi pirati sli pietni akt,6
verte dnes miste bohosluzba ucteni,5
dnes miste bohosluzba ucteni pamatky,5
miste bohosluzba ucteni pamatky narodnich,5
ucteni pamatky narodnich hrdinu chlebicky,5
musí jít ruku ruce prorodinnou,4
jít ruku ruce prorodinnou politikou,4
party meli ruskem velvyslanectvi pirati,4
zraněnými kterým přeji brzké uzdravení,4
bývalou polskou ministryní práce sociálních,4
polskou ministryní práce sociálních věcí,4
pietu nikdo nepozval člověk rozklikne,3
nikdo nepozval člověk rozklikne jeho,3
nepozval člověk rozklikne jeho supertransparentní,3
člověk rozklikne jeho supertransparentní kalendář,3
rozklikne jeho supertransparentní kalendář zjistí,3
jeho supertransparentní kalendář zjistí té,3
supertransparentní kalendář zjistí té době,3
kalendář zjistí té době zkoušel,3
zjistí té době zkoušel zbíječku,3
té době zkoušel zbíječku život,3
době zkoušel zbíječku život holt,3
zkoušel zbíječku život holt otázkou,3
my ods občanská demokratická strana,3
společné svorně tvrdí nejsou ti,3
svorně tvrdí nejsou ti politici,3
pamatky narodnich hrdinu chlebicky party,3
narodnich hrdinu chlebicky party meli,3
hrdinu chlebicky party meli ruskem,3
chlebicky party meli ruskem velvyslanectvi,3
dostane mezi top 10 zemí,3
nulové zdanění příjmu všem lidem,3
zdanění příjmu všem lidem 26,3
příjmu všem lidem 26 let,3
navrhujeme daňové prázdniny rodiče dobu,3
ideové konferenci ods občanská demokratická,3
konferenci ods občanská demokratická strana,3
téma těmto jevům předcházet jejich,3
těmto jevům předcházet jejich negativní,3
jevům předcházet jejich negativní dopady,3
předcházet jejich negativní dopady minimalizovat,3
počet oborů rozhodla polokomunistická vláda,2
oborů rozhodla polokomunistická vláda buzerovat,2
rozhodla polokomunistická vláda buzerovat zas,2
polokomunistická vláda buzerovat zas narostl,2
vláda buzerovat zas narostl naštěstí,2
buzerovat zas narostl naštěstí podařilo,2
zas narostl naštěstí podařilo prosadit,2
narostl naštěstí podařilo prosadit alespoň,2
naštěstí podařilo prosadit alespoň výjimku,2
podařilo prosadit alespoň výjimku pracovníky,2
prosadit alespoň výjimku pracovníky sociálních,2
alespoň výjimku pracovníky sociálních služeb,2
výjimku pracovníky sociálních služeb dalších,2
pracovníky sociálních služeb dalších volbách,2
sociálních služeb dalších volbách vaší,2
služeb dalších volbách vaší podporou,2
dalších volbách vaší podporou zrušíme,2
volbách vaší podporou zrušíme eet,2
vaší podporou zrušíme eet celé,2
než stavět lidi proti sobě,2
stavět lidi proti sobě třeba,2
lidi proti sobě třeba zavést,2
proti sobě třeba zavést daňové,2
sobě třeba zavést daňové prázdniny,2
třeba zavést daňové prázdniny rodiče,2
zavést daňové prázdniny rodiče době,2
daňové prázdniny rodiče době pobírají,2
prázdniny rodiče době pobírají rodičovský,2
rodiče době pobírají rodičovský příspěvek,2
penze prostě nebude aktivní pracující,2
prostě nebude aktivní pracující lidé,2
nebude aktivní pracující lidé pumpují,2
aktivní pracující lidé pumpují peníze,2
