n-gram,frekvence
miloš zeman prezident české,6
zeman prezident české republiky,6
vzniku samostatného československého státu,5
předsedů parlamentů evropské unie,5
památky obětí holocaustu předcházení,5
obětí holocaustu předcházení zločinům,5
holocaustu předcházení zločinům proti,5
předcházení zločinům proti lidskosti,5
výročí okupace československa nacistickým,4
okupace československa nacistickým německem,4
národná rada slovenskej republiky,4
setkání nejvyšších ústavních činitelů,4
mě čeká soukromá audience,4
čeká soukromá audience papeže,4
boji proti ilegální migraci,4
dějepisné soutěže studentů gymnázií,4
parlamentu české republiky senát,4
české republiky senát parlamentu,4
republiky senát parlamentu čr,4
výročí slovenského národního povstání,4
celý projev můžete přečíst,4
projev můžete přečíst zde,4
předsedou senát parlamentu čr,4
platu poslanců absenci jednání,4
téma krácení platu poslanců,4
podrobné informace najdete zde,4
prvního zasedání dolní komory,4
zasedání dolní komory parlamentu,4
říjnu mě čeká oficiální,4
mě čeká oficiální návštěva,4
konferenci předsedů parlamentů evropské,4
china international import expo,4
hospodářská komora české republiky,3
svaz průmyslu dopravy čr,3
právě teď pražský hrad,3
dnes poslanecká sněmovna parlamentu,3
spravedlivý proces mediální realita,3
zažívají boom albánie míří,3
spojení mezi prahou tiranou,3
budu hostem pořadu události,3
hostem pořadu události komentáře,3
soutěže studentů gymnázií české,3
předsedou senátu jaroslavem kuberou,3
návrhu zákona státním rozpočtu,3
fakt užili zlatý pohár,3
užili zlatý pohár cenu,3
zlatý pohár cenu předsedy,3
sněmovny předal týmu kolem,3
předal týmu kolem sedmiletého,3
týmu kolem sedmiletého reprezentanta,3
kolem sedmiletého reprezentanta stáje,3
sedmiletého reprezentanta stáje charvát,3
reprezentanta stáje charvát northerly,3
stáje charvát northerly wind,3
organizátorům těším zas rok,3
dnes zahájila ratifikační proces,3
zahájila ratifikační proces smlouvy,3
ratifikační proces smlouvy přistoupení,3
dnes mě navštívil nový,3
mě navštívil nový velvyslanec,3
soutěže srdce láskou darované,3
ministerstvo zahraničních věcí české,3
zahraničních věcí české republiky,3
česká republika letos partnerskou,3
republika letos partnerskou zemí,3
obchodní investiční vztahy zahraničí,3
investiční vztahy zahraničí navázali,3
vztahy zahraničí navázali naši,3
zahraničí navázali naši návštěvu,3
navázali naši návštěvu mexika,3
také floridu totiž sami,3
floridu totiž sami podnikatelé,3
totiž sami podnikatelé přiřazují,3
sami podnikatelé přiřazují latinské,3
podnikatelé přiřazují latinské americe,3
poslanecká sněmovna parlamentu české republiky,67
miloš zeman prezident české republiky,6
památky obětí holocaustu předcházení zločinům,5
obětí holocaustu předcházení zločinům proti,5
holocaustu předcházení zločinům proti lidskosti,5
výročí okupace československa nacistickým německem,4
mě čeká soukromá audience papeže,4
čeká soukromá audience papeže františka,4
sněmovna parlamentu české republiky senát,4
parlamentu české republiky senát parlamentu,4
české republiky senát parlamentu čr,4
celý projev můžete přečíst zde,4
prvního zasedání dolní komory parlamentu,4
říjnu mě čeká oficiální návštěva,4
konferenci předsedů parlamentů evropské unie,4
dnes poslanecká sněmovna parlamentu české,3
budu hostem pořadu události komentáře,3
dějepisné soutěže studentů gymnázií české,3
fakt užili zlatý pohár cenu,3
užili zlatý pohár cenu předsedy,3
sněmovny předal týmu kolem sedmiletého,3
předal týmu kolem sedmiletého reprezentanta,3
týmu kolem sedmiletého reprezentanta stáje,3
kolem sedmiletého reprezentanta stáje charvát,3
sedmiletého reprezentanta stáje charvát northerly,3
reprezentanta stáje charvát northerly wind,3
dnes zahájila ratifikační proces smlouvy,3
zahájila ratifikační proces smlouvy přistoupení,3
dnes mě navštívil nový velvyslanec,3
ministerstvo zahraničních věcí české republiky,3
česká republika letos partnerskou zemí,3
obchodní investiční vztahy zahraničí navázali,3
investiční vztahy zahraničí navázali naši,3
vztahy zahraničí navázali naši návštěvu,3
zahraničí navázali naši návštěvu mexika,3
také floridu totiž sami podnikatelé,3
floridu totiž sami podnikatelé přiřazují,3
totiž sami podnikatelé přiřazují latinské,3
sami podnikatelé přiřazují latinské americe,3
sněmovna parlamentu české republiky právě,3
praze věnovali rozvoji našich hospodářských,3
věnovali rozvoji našich hospodářských vztahů,3
rozvoji našich hospodářských vztahů dostaly,3
našich hospodářských vztahů dostaly nedávno,3
hospodářských vztahů dostaly nedávno smlouvou,3
vztahů dostaly nedávno smlouvou eu,3
dostaly nedávno smlouvou eu kanadou,3
nedávno smlouvou eu kanadou nový,3
smlouvou eu kanadou nový rámec,3
eu kanadou nový rámec liberálnější,3
kanadou nový rámec liberálnější obchod,3
nový rámec liberálnější obchod přístup,3
rámec liberálnější obchod přístup veřejným,3
liberálnější obchod přístup veřejným zakázkám,3
výročí vzniku samostatného československého státu,3
summitu předsedů parlamentů zemí visegrádské,3
předsedů parlamentů zemí visegrádské skupiny,3
národní rady slovenské republiky andrej,3
rady slovenské republiky andrej danko,3
právě jednám předsedou dolní sněmovny,3
jednám předsedou dolní sněmovny kanadského,3
předsedou dolní sněmovny kanadského parlamentu,3
dolní sněmovny kanadského parlamentu panem,3
sněmovny kanadského parlamentu panem geoffem,3
kanadského parlamentu panem geoffem reganem,3
dnes přišla představit nová velvyslankyně,3
poslanec den absence nedostal denní,3
den absence nedostal denní plat,3
dne památky obětí holocaustu předcházení,3
svými britskými kolegy představili projekt,2
britskými kolegy představili projekt emise,2
kolegy představili projekt emise světelné,2
škodlivost světelného smogu lidi živočichy,2
světelného smogu lidi živočichy včetně,2
smogu lidi živočichy včetně hmyzu,2
dneska živém vysílání studia 6,2
představili divákům senior parlament odvysílání,2
divákům senior parlament odvysílání zvedla,2
senior parlament odvysílání zvedla vlna,2
parlament odvysílání zvedla vlna zájmu,2
