n-gram,frekvence
velmi zajímavý rozhovor,4
ursuly von der,4
vůči konečnému spotřebiteli,4
cenu digitalizaci obchodu,4
prezident svazu obchodu,4
von der leyen,3
novely zákona významné,3
ministr zemědělství miroslav,3
zemědělství miroslav toman,3
rukou ministra průmyslu,3
ministra průmyslu obchodu,3
350 milionů liber,3
milionů liber týdně,3
malý střední podnik,3
řešení dvojí kvality,3
silné ekonomické portfolio,3
kvalita potravin velkým,2
potravin velkým tématem,2
šíření poplašné zprávy,2
mě teda dost,2
proti dvojí kvalitě,2
mockrát děkuji vážím,2
nebojte my starší,2
my starší zkušenější,2
starší zkušenější svoje,2
zkušenější svoje děti,2
svoje děti vnuky,2
děti vnuky dokážeme,2
vnuky dokážeme ošéfovat,2
dokážeme ošéfovat pár,2
ošéfovat pár let,2
pár let takové,2
let takové referendum,2
takové referendum pár,2
referendum pár tisících,2
pár tisících humanitně,2
tisících humanitně vzdělaných,2
humanitně vzdělaných naivech,2
vzdělaných naivech dokonce,2
naivech dokonce věří,2
dokonce věří gretě,2
věří gretě minářovi,2
gretě minářovi naše,2
minářovi naše budoucnost,2
naše budoucnost fakt,2
budoucnost fakt nestojí,2
porušení paktu ras,2
členem představenstva také,2
zona volneho obchodu,2
růst české ekonomiky,2
střední evropě rozumí,2
debaty dvojí kvalitě,2
řeší dvojí kvalitu,2
evropský parlament minulý,2
parlament minulý týden,2
střetu zájmů kvůli,2
volný pohyb osob,2
technické plodiny řepka,2
plodiny řepka kukuřice,2
existuje spousta skvělých,2
stálém zastoupení bruselu,2
zahájení přístupových rozhovorů,2
návrh novely zákona,2
tržní síle nijak,2
síle nijak neomezuje,2
nijak neomezuje slevové,2
neomezuje slevové akce,2
svazu obchodu cestovního ruchu,7
zákona významné tržní síle,6
obchodu cestovního ruchu čr,5
ursuly von der leyen,3
novely zákona významné tržní,3
ministr zemědělství miroslav toman,3
rukou ministra průmyslu obchodu,3
350 milionů liber týdně,3
prezident svazu obchodu cestovního,3
dvojí kvalita potravin velkým,2
kvalita potravin velkým tématem,2
proti dvojí kvalitě potravin,2
nebojte my starší zkušenější,2
my starší zkušenější svoje,2
starší zkušenější svoje děti,2
zkušenější svoje děti vnuky,2
svoje děti vnuky dokážeme,2
děti vnuky dokážeme ošéfovat,2
vnuky dokážeme ošéfovat pár,2
dokážeme ošéfovat pár let,2
ošéfovat pár let takové,2
pár let takové referendum,2
let takové referendum pár,2
takové referendum pár tisících,2
referendum pár tisících humanitně,2
pár tisících humanitně vzdělaných,2
tisících humanitně vzdělaných naivech,2
humanitně vzdělaných naivech dokonce,2
vzdělaných naivech dokonce věří,2
naivech dokonce věří gretě,2
dokonce věří gretě minářovi,2
věří gretě minářovi naše,2
gretě minářovi naše budoucnost,2
minářovi naše budoucnost fakt,2
naše budoucnost fakt nestojí,2
řeší dvojí kvalitu potravin,2
evropský parlament minulý týden,2
technické plodiny řepka kukuřice,2
návrh novely zákona významné,2
významné tržní síle nijak,2
tržní síle nijak neomezuje,2
síle nijak neomezuje slevové,2
nijak neomezuje slevové akce,2
neomezuje slevové akce vůči,2
slevové akce vůči konečnému,2
akce vůči konečnému spotřebiteli,2
vůči konečnému spotřebiteli informace,2
konečnému spotřebiteli informace pana,2
spotřebiteli informace pana prezidenta,2
informace pana prezidenta lživá,2
pana prezidenta lživá zákon,2
prezidenta lživá zákon řeší,2
lživá zákon řeší vztah,2
zákon řeší vztah mezi,2
řeší vztah mezi odběratelem,2
vztah mezi odběratelem dodavatelem,2
mezi odběratelem dodavatelem nikoli,2
odběratelem dodavatelem nikoli vůči,2
dodavatelem nikoli vůči konečnému,2
nikoli vůči konečnému spotřebiteli,2
členem představenstva socr také,2
problém brexitem všechna řešení,2
brexitem všechna řešení špatně,2
všechna řešení špatně britové,2
řešení špatně britové nemají,2
špatně britové nemají odvahu,2
vybrat všech veletočích navíc,2
všech veletočích navíc málokdo,2
veletočích navíc málokdo pořádně,2
navíc málokdo pořádně vyzná,2
děje kratší video brněnské,2
kratší video brněnské debaty,2
kterém pokusil udělat jasněji,2
chtěli udělat nejlépe dopadlo,2
první cenu digitalizaci obchodu,2
cenu digitalizaci obchodu kategorii,2
obdržela rukou ministra průmyslu,2
ministra průmyslu obchodu společnost,2
takto vypadá úspěch v4,2
dvojí kvalitu potravin mohou,2
svazu obchodu cestovního ruchu čr,4
novely zákona významné tržní síle,3
prezident svazu obchodu cestovního ruchu,3
dvojí kvalita potravin velkým tématem,2
nebojte my starší zkušenější svoje,2
my starší zkušenější svoje děti,2
starší zkušenější svoje děti vnuky,2
zkušenější svoje děti vnuky dokážeme,2
svoje děti vnuky dokážeme ošéfovat,2
děti vnuky dokážeme ošéfovat pár,2
vnuky dokážeme ošéfovat pár let,2
dokážeme ošéfovat pár let takové,2
ošéfovat pár let takové referendum,2
pár let takové referendum pár,2
let takové referendum pár tisících,2
takové referendum pár tisících humanitně,2
referendum pár tisících humanitně vzdělaných,2
pár tisících humanitně vzdělaných naivech,2
tisících humanitně vzdělaných naivech dokonce,2
humanitně vzdělaných naivech dokonce věří,2
vzdělaných naivech dokonce věří gretě,2
naivech dokonce věří gretě minářovi,2
dokonce věří gretě minářovi naše,2
věří gretě minářovi naše budoucnost,2
gretě minářovi naše budoucnost fakt,2
minářovi naše budoucnost fakt nestojí,2
návrh novely zákona významné tržní,2
zákona významné tržní síle nijak,2
významné tržní síle nijak neomezuje,2
tržní síle nijak neomezuje slevové,2
síle nijak neomezuje slevové akce,2
nijak neomezuje slevové akce vůči,2
neomezuje slevové akce vůči konečnému,2
slevové akce vůči konečnému spotřebiteli,2
akce vůči konečnému spotřebiteli informace,2
vůči konečnému spotřebiteli informace pana,2
konečnému spotřebiteli informace pana prezidenta,2
spotřebiteli informace pana prezidenta lživá,2
informace pana prezidenta lživá zákon,2
pana prezidenta lživá zákon řeší,2
prezidenta lživá zákon řeší vztah,2
lživá zákon řeší vztah mezi,2
zákon řeší vztah mezi odběratelem,2
řeší vztah mezi odběratelem dodavatelem,2
vztah mezi odběratelem dodavatelem nikoli,2
mezi odběratelem dodavatelem nikoli vůči,2
odběratelem dodavatelem nikoli vůči konečnému,2
dodavatelem nikoli vůči konečnému spotřebiteli,2
problém brexitem všechna řešení špatně,2
brexitem všechna řešení špatně britové,2
všechna řešení špatně britové nemají,2
řešení špatně britové nemají odvahu,2
vybrat všech veletočích navíc málokdo,2
všech veletočích navíc málokdo pořádně,2
veletočích navíc málokdo pořádně vyzná,2
děje kratší video brněnské debaty,2
první cenu digitalizaci obchodu kategorii,2
obdržela rukou ministra průmyslu obchodu,2
rukou ministra průmyslu obchodu společnost,2
velké obchodní řetězce nebudou moci,2
obchodní řetězce nebudou moci pořádat,2
řetězce nebudou moci pořádat slevové,2
nebudou moci pořádat slevové akce,2
moci pořádat slevové akce vybrané,2
pořádat slevové akce vybrané zboží,2
ursuly von der leyen prohra,2
von der leyen prohra andreje,2
der leyen prohra andreje babiše,2
politické lži mají krátké nohy,2
zdravotnictví 350 milionů liber týdně,2
350 milionů liber týdně teď,2
prezidenta svazu obchodu cestovního ruchu,2
cenu digitalizaci obchodu obdržela kategorii,2
digitalizaci obchodu obdržela kategorii obchodní,2
obchodu obdržela kategorii obchodní řetězec,2
obdržela kategorii obchodní řetězec společnost,2
výsledky voleb británii vítěz vyšel,2
voleb británii vítěz vyšel člověk,2
británii vítěz vyšel člověk systematicky,2
vítěz vyšel člověk systematicky torpédoval,2
