n-gram,frekvence
celý život cesta,1
život cesta panu,1
cesta panu zikmundovi,1
panu zikmundovi jehož,1
zikmundovi jehož čest,1
jehož čest znát,1
čest znát osobně,1
znát osobně té,1
osobně té stovce,1
té stovce let,1
stovce let cestě,1
let cestě přeji,1
cestě přeji vše,1
přeji vše dobré,1
vše dobré díky,1
dobré díky postřehy,1
díky postřehy cest,1
postřehy cest světě,1
cest světě své,1
světě své životní,1
své životní cesty,1
životní cesty dává,1
kolegové klaus foldyna,1
klaus foldyna měli,1
foldyna měli nějaké,1
měli nějaké pletky,1
nějaké pletky ruskem,1
lžete podsouval minulém,1
podsouval minulém chci,1
minulém chci novou,1
chci novou nemocnici,1
novou nemocnici každou,1
nemocnici každou cenu,1
každou cenu lež,1
hlavně prosazovala snížení,1
prosazovala snížení platů,1
platů politiků pan,1
politiků pan zmrda,1
pan zmrda lepší,1
zmrda lepší neschopní,1
lepší neschopní politici,1
neschopní politici nižšími,1
politici nižšími platy,1
nižšími platy kumulace,1
platy kumulace funkci,1
kumulace funkci neuvěřitelně,1
funkci neuvěřitelně drahou,1
neuvěřitelně drahou armádou,1
drahou armádou poradců,1
podle vkusu každého soudruha,2
příčinou zaznamenaného plošného vzestupu,2
zaznamenaného plošného vzestupu důvěry,2
plošného vzestupu důvěry ústavním,2
vzestupu důvěry ústavním institucím,2
důvěry ústavním institucím obtížné,2
ústavním institucím obtížné určit,2
institucím obtížné určit přičemž,2
obtížné určit přičemž nelze,2
určit přičemž nelze vyloučit,2
přičemž nelze vyloučit variantu,2
nelze vyloučit variantu náhodného,2
vyloučit variantu náhodného výkyvu,2
variantu náhodného výkyvu způsobeného,2
náhodného výkyvu způsobeného výběrovou,2
výkyvu způsobeného výběrovou chybou,2
způsobeného výběrovou chybou měření,2
miroslav zikmund nelituji žádného,1
zikmund nelituji žádného dne,1
nelituji žádného dne cestách,1
žádného dne cestách myslím,1
dne cestách myslím celý,1
cestách myslím celý život,1
myslím celý život cesta,1
celý život cesta panu,1
život cesta panu zikmundovi,1
cesta panu zikmundovi jehož,1
panu zikmundovi jehož čest,1
zikmundovi jehož čest znát,1
jehož čest znát osobně,1
čest znát osobně té,1
znát osobně té stovce,1
osobně té stovce let,1
té stovce let cestě,1
stovce let cestě přeji,1
let cestě přeji vše,1
cestě přeji vše dobré,1
přeji vše dobré díky,1
vše dobré díky postřehy,1
dobré díky postřehy cest,1
díky postřehy cest světě,1
postřehy cest světě své,1
cest světě své životní,1
světě své životní cesty,1
své životní cesty dává,1
kolegové klaus foldyna měli,1
klaus foldyna měli nějaké,1
foldyna měli nějaké pletky,1
měli nějaké pletky ruskem,1
lžete podsouval minulém chci,1
podsouval minulém chci novou,1
minulém chci novou nemocnici,1
chci novou nemocnici každou,1
novou nemocnici každou cenu,1
nemocnici každou cenu lež,1
hlavně prosazovala snížení platů,1
prosazovala snížení platů politiků,1
snížení platů politiků pan,1
platů politiků pan zmrda,1
politiků pan zmrda lepší,1
pan zmrda lepší neschopní,1
zmrda lepší neschopní politici,1
lepší neschopní politici nižšími,1
neschopní politici nižšími platy,1
politici nižšími platy kumulace,1
nižšími platy kumulace funkci,1
platy kumulace funkci neuvěřitelně,1
kumulace funkci neuvěřitelně drahou,1
funkci neuvěřitelně drahou armádou,1
neuvěřitelně drahou armádou poradců,1
drahou armádou poradců bože,1
smutno upřednostňujete vlastní ambice,1
upřednostňujete vlastní ambice vítězstvím,1
vlastní ambice vítězstvím dem,1
ambice vítězstvím dem bloku,1
vítězstvím dem bloku vládě,1
víte nejhorší nemáte informace,1
nejhorší nemáte informace děláte,1
nemáte informace děláte rozsáhlé,1
informace děláte rozsáhlé politikaříte,1
příčinou zaznamenaného plošného vzestupu důvěry,2
zaznamenaného plošného vzestupu důvěry ústavním,2
plošného vzestupu důvěry ústavním institucím,2
vzestupu důvěry ústavním institucím obtížné,2
důvěry ústavním institucím obtížné určit,2
ústavním institucím obtížné určit přičemž,2
institucím obtížné určit přičemž nelze,2
obtížné určit přičemž nelze vyloučit,2
určit přičemž nelze vyloučit variantu,2
přičemž nelze vyloučit variantu náhodného,2
nelze vyloučit variantu náhodného výkyvu,2
vyloučit variantu náhodného výkyvu způsobeného,2
variantu náhodného výkyvu způsobeného výběrovou,2
náhodného výkyvu způsobeného výběrovou chybou,2
výkyvu způsobeného výběrovou chybou měření,2
miroslav zikmund nelituji žádného dne,1
zikmund nelituji žádného dne cestách,1
nelituji žádného dne cestách myslím,1
žádného dne cestách myslím celý,1
dne cestách myslím celý život,1
cestách myslím celý život cesta,1
myslím celý život cesta panu,1
celý život cesta panu zikmundovi,1
život cesta panu zikmundovi jehož,1
cesta panu zikmundovi jehož čest,1
panu zikmundovi jehož čest znát,1
zikmundovi jehož čest znát osobně,1
jehož čest znát osobně té,1
čest znát osobně té stovce,1
znát osobně té stovce let,1
osobně té stovce let cestě,1
té stovce let cestě přeji,1
stovce let cestě přeji vše,1
let cestě přeji vše dobré,1
cestě přeji vše dobré díky,1
přeji vše dobré díky postřehy,1
vše dobré díky postřehy cest,1
dobré díky postřehy cest světě,1
díky postřehy cest světě své,1
postřehy cest světě své životní,1
cest světě své životní cesty,1
světě své životní cesty dává,1
kolegové klaus foldyna měli nějaké,1
klaus foldyna měli nějaké pletky,1
foldyna měli nějaké pletky ruskem,1
lžete podsouval minulém chci novou,1
podsouval minulém chci novou nemocnici,1
minulém chci novou nemocnici každou,1
chci novou nemocnici každou cenu,1
novou nemocnici každou cenu lež,1
hlavně prosazovala snížení platů politiků,1
prosazovala snížení platů politiků pan,1
snížení platů politiků pan zmrda,1
platů politiků pan zmrda lepší,1
politiků pan zmrda lepší neschopní,1
pan zmrda lepší neschopní politici,1
zmrda lepší neschopní politici nižšími,1
lepší neschopní politici nižšími platy,1
neschopní politici nižšími platy kumulace,1
politici nižšími platy kumulace funkci,1
nižšími platy kumulace funkci neuvěřitelně,1
platy kumulace funkci neuvěřitelně drahou,1
kumulace funkci neuvěřitelně drahou armádou,1
funkci neuvěřitelně drahou armádou poradců,1
neuvěřitelně drahou armádou poradců bože,1
smutno upřednostňujete vlastní ambice vítězstvím,1
upřednostňujete vlastní ambice vítězstvím dem,1
vlastní ambice vítězstvím dem bloku,1
ambice vítězstvím dem bloku vládě,1
víte nejhorší nemáte informace děláte,1
nejhorší nemáte informace děláte rozsáhlé,1
nemáte informace děláte rozsáhlé politikaříte,1
informace děláte rozsáhlé politikaříte jinak,1
děláte rozsáhlé politikaříte jinak zviditelnit,1
rozsáhlé politikaříte jinak zviditelnit všechny,1
politikaříte jinak zviditelnit všechny varianty,1
jinak zviditelnit všechny varianty oprav,1
zviditelnit všechny varianty oprav koalici,1
všechny varianty oprav koalici řešily,1
varianty oprav koalici řešily nejen,1
