n-gram,frekvence
kosova nepřijatelné zahraniční,3
nepřijatelné zahraniční politiku,3
určuje vláda prezident,3
kontextu hybridních hrozeb,2
hybridních hrozeb výsledku,2
chceme rozhodnout sami,2
kyberútoky dezinformace realitou,2
dezinformace realitou kterou,2
realitou kterou setkáváme,2
kterou setkáváme čím,2
setkáváme čím dal,2
čím dal častěji,2
dal častěji měli,2
častěji měli bychom,2
měli bychom udělat,2
bychom udělat vše,2
udělat vše abychom,2
vše abychom vůči,2
abychom vůči těmto,2
vůči těmto vlivům,2
těmto vlivům odolnější,2
vlivům odolnější děkuji,2
odolnější děkuji účastníkům,2
děkuji účastníkům druhého,2
účastníkům druhého panelu,2
druhého panelu vliv,2
panelu vliv hybridní,2
vliv hybridní války,2
hybridní války dezinformací,2
války dezinformací volby,2
dezinformací volby dnešní,2
volby dnešní konference,2
dnešní konference jejich,2
konference jejich příspěvky,2
vážím pozvání izraelského,2
pozvání izraelského velvyslance,2
izraelského velvyslance daniela,2
velvyslance daniela merona,2
daniela merona oslavu,2
merona oslavu svátku,2
oslavu svátku sukot,2
svátku sukot krásná,2
sukot krásná oslava,2
krásná oslava nádherná,2
oslava nádherná atmosféra,2
výboru evropské záležitosti,2
ozvali ti kterým,2
ti kterým vyhovuje,2
kterým vyhovuje sociální,2
vyhovuje sociální platformy,2
sociální platformy prostřednictvím,2
platformy prostřednictvím svých,2
prostřednictvím svých algoritmů,2
svých algoritmů podporují,2
algoritmů podporují šíření,2
podporují šíření lži,2
šíření lži dezinformací,2
změna realitou my,2
realitou my neseme,2
my neseme odpovědnost,2
budoucím generacím země,2
generacím země eu,2
aktivní společně musíme,2
společně musíme hledat,2
musíme hledat řešení,2
hledat řešení odpovědná,2
řešení odpovědná klimatu,2
odpovědná klimatu současně,2
neseme odpovědnost budoucím generacím,4
elektrárny počerady paní ministryně,3
zemanovo prohlášení odvolání uznání,3
prohlášení odvolání uznání kosova,3
odvolání uznání kosova nepřijatelné,3
uznání kosova nepřijatelné zahraniční,3
kosova nepřijatelné zahraniční politiku,3
kontextu hybridních hrozeb výsledku,2
kyberútoky dezinformace realitou kterou,2
dezinformace realitou kterou setkáváme,2
realitou kterou setkáváme čím,2
kterou setkáváme čím dal,2
setkáváme čím dal častěji,2
čím dal častěji měli,2
dal častěji měli bychom,2
častěji měli bychom udělat,2
měli bychom udělat vše,2
bychom udělat vše abychom,2
udělat vše abychom vůči,2
vše abychom vůči těmto,2
abychom vůči těmto vlivům,2
vůči těmto vlivům odolnější,2
těmto vlivům odolnější děkuji,2
vlivům odolnější děkuji účastníkům,2
odolnější děkuji účastníkům druhého,2
děkuji účastníkům druhého panelu,2
účastníkům druhého panelu vliv,2
druhého panelu vliv hybridní,2
panelu vliv hybridní války,2
vliv hybridní války dezinformací,2
hybridní války dezinformací volby,2
války dezinformací volby dnešní,2
dezinformací volby dnešní konference,2
volby dnešní konference jejich,2
dnešní konference jejich příspěvky,2
vážím pozvání izraelského velvyslance,2
pozvání izraelského velvyslance daniela,2
izraelského velvyslance daniela merona,2
velvyslance daniela merona oslavu,2
daniela merona oslavu svátku,2
merona oslavu svátku sukot,2
oslavu svátku sukot krásná,2
svátku sukot krásná oslava,2
sukot krásná oslava nádherná,2
krásná oslava nádherná atmosféra,2
ozvali ti kterým vyhovuje,2
ti kterým vyhovuje sociální,2
kterým vyhovuje sociální platformy,2
vyhovuje sociální platformy prostřednictvím,2
sociální platformy prostřednictvím svých,2
platformy prostřednictvím svých algoritmů,2
prostřednictvím svých algoritmů podporují,2
svých algoritmů podporují šíření,2
algoritmů podporují šíření lži,2
podporují šíření lži dezinformací,2
klimatická změna realitou my,2
změna realitou my neseme,2
realitou my neseme odpovědnost,2
my neseme odpovědnost budoucím,2
odpovědnost budoucím generacím země,2
budoucím generacím země eu,2
aktivní společně musíme hledat,2
společně musíme hledat řešení,2
musíme hledat řešení odpovědná,2
hledat řešení odpovědná klimatu,2
řešení odpovědná klimatu současně,2
odpovědná klimatu současně ekonomicky,2
klimatu současně ekonomicky racionální,2
současně ekonomicky racionální především,2
ekonomicky racionální především eu,2
racionální především eu musí,2
jednat největšími znečišťovateli čína,2
největšími znečišťovateli čína indie,2
katolický týdeník téma křesťan,2
týdeník téma křesťan účastnit,2
téma křesťan účastnit věcí,2
křesťan účastnit věcí veřejných,2
účastnit věcí veřejných veřejné,2
věcí veřejných veřejné aktivitě,2
veřejných veřejné aktivitě stejně,2
zemanovo prohlášení odvolání uznání kosova,3
prohlášení odvolání uznání kosova nepřijatelné,3
odvolání uznání kosova nepřijatelné zahraniční,3
uznání kosova nepřijatelné zahraniční politiku,3
kyberútoky dezinformace realitou kterou setkáváme,2
dezinformace realitou kterou setkáváme čím,2
realitou kterou setkáváme čím dal,2
kterou setkáváme čím dal častěji,2
setkáváme čím dal častěji měli,2
čím dal častěji měli bychom,2
dal častěji měli bychom udělat,2
častěji měli bychom udělat vše,2
měli bychom udělat vše abychom,2
bychom udělat vše abychom vůči,2
udělat vše abychom vůči těmto,2
vše abychom vůči těmto vlivům,2
abychom vůči těmto vlivům odolnější,2
vůči těmto vlivům odolnější děkuji,2
těmto vlivům odolnější děkuji účastníkům,2
vlivům odolnější děkuji účastníkům druhého,2
odolnější děkuji účastníkům druhého panelu,2
děkuji účastníkům druhého panelu vliv,2
účastníkům druhého panelu vliv hybridní,2
druhého panelu vliv hybridní války,2
panelu vliv hybridní války dezinformací,2
vliv hybridní války dezinformací volby,2
hybridní války dezinformací volby dnešní,2
války dezinformací volby dnešní konference,2
dezinformací volby dnešní konference jejich,2
volby dnešní konference jejich příspěvky,2
vážím pozvání izraelského velvyslance daniela,2
pozvání izraelského velvyslance daniela merona,2
izraelského velvyslance daniela merona oslavu,2
velvyslance daniela merona oslavu svátku,2
daniela merona oslavu svátku sukot,2
merona oslavu svátku sukot krásná,2
oslavu svátku sukot krásná oslava,2
svátku sukot krásná oslava nádherná,2
sukot krásná oslava nádherná atmosféra,2
ozvali ti kterým vyhovuje sociální,2
ti kterým vyhovuje sociální platformy,2
kterým vyhovuje sociální platformy prostřednictvím,2
vyhovuje sociální platformy prostřednictvím svých,2
sociální platformy prostřednictvím svých algoritmů,2
platformy prostřednictvím svých algoritmů podporují,2
prostřednictvím svých algoritmů podporují šíření,2
svých algoritmů podporují šíření lži,2
algoritmů podporují šíření lži dezinformací,2
klimatická změna realitou my neseme,2
změna realitou my neseme odpovědnost,2
realitou my neseme odpovědnost budoucím,2
my neseme odpovědnost budoucím generacím,2
neseme odpovědnost budoucím generacím země,2
odpovědnost budoucím generacím země eu,2
aktivní společně musíme hledat řešení,2
společně musíme hledat řešení odpovědná,2
musíme hledat řešení odpovědná klimatu,2
hledat řešení odpovědná klimatu současně,2
řešení odpovědná klimatu současně ekonomicky,2
odpovědná klimatu současně ekonomicky racionální,2
klimatu současně ekonomicky racionální především,2
současně ekonomicky racionální především eu,2
ekonomicky racionální především eu musí,2
jednat největšími znečišťovateli čína indie,2
katolický týdeník téma křesťan účastnit,2
týdeník téma křesťan účastnit věcí,2
téma křesťan účastnit věcí veřejných,2
křesťan účastnit věcí veřejných veřejné,2
účastnit věcí veřejných veřejné aktivitě,2
věcí veřejných veřejné aktivitě stejně,2
veřejných veřejné aktivitě stejně jiných,2
veřejné aktivitě stejně jiných oblastech,2
aktivitě stejně jiných oblastech života,2
stejně jiných oblastech života úkol,2
jiných oblastech života úkol lidem,2
oblastech života úkol lidem nablízku,2
života úkol lidem nablízku hledat,2
úkol lidem nablízku hledat otevření,2
lidem nablízku hledat otevření znamená,2
nablízku hledat otevření znamená překročit,2
