n-gram,frekvence
lety náměstí nebeského,2
náměstí nebeského klidu,2
nebeského klidu nestalo,2
klidu nestalo alespoň,2
nestalo alespoň podle,2
alespoň podle současného,2
podle současného čínského,2
současného čínského režimu,2
boji proti nacistické tyranii,3
pražského jara ochotně asistovala,3
palce jim vyšla kandidatura,3
českých občanů oblasti legálních,3
občanů oblasti legálních zbraní,3
debata občany jde nejlépe,2
občany jde nejlépe vychlazeného,2
jde nejlépe vychlazeného piva,2
nejlépe vychlazeného piva praze,2
vychlazeného piva praze 4,2
piva praze 4 celá,2
praze 4 celá řada,2
4 celá řada témat,2
celá řada témat stojí,2
řada témat stojí pozornost,2
témat stojí pozornost rád,2
stojí pozornost rád můžeme,2
pozornost rád můžeme společně,2
rád můžeme společně probrat,2
praxi vede politika obchodníků,2
vede politika obchodníků strachem,2
tito obchodníci snaží lidech,2
obchodníci snaží lidech probudit,2
snaží lidech probudit nejhorší,2
lidech probudit nejhorší vlastnosti,2
probudit nejhorší vlastnosti zbaběle,2
nejhorší vlastnosti zbaběle vyhnuli,2
vlastnosti zbaběle vyhnuli jakékoli,2
zbaběle vyhnuli jakékoli odpovědnosti,2
vyhnuli jakékoli odpovědnosti pojďme,2
jakékoli odpovědnosti pojďme jim,2
odpovědnosti pojďme jim ukázat,2
pojďme jim ukázat taková,2
jim ukázat taková politika,2
ukázat taková politika nemá,2
taková politika nemá naší,2
politika nemá naší zemi,2
nemá naší zemi místo,2
sborem canticorum iubilo vystoupili,2
dramatické requiem maurice duruflého,2
lety náměstí nebeského klidu,2
náměstí nebeského klidu nestalo,2
nebeského klidu nestalo alespoň,2
klidu nestalo alespoň podle,2
nestalo alespoň podle současného,2
alespoň podle současného čínského,2
podle současného čínského režimu,2
současného čínského režimu snaží,2
vymazat kus vlastní historie,2
takhle čínští komunisté stabilizují,2
čínští komunisté stabilizují svoji,2
komunisté stabilizují svoji společnost,2
stabilizují svoji společnost těžko,2
svoji společnost těžko uvěřitelné,2
společnost těžko uvěřitelné někteří,2
těžko uvěřitelné někteří politici,2
uvěřitelné někteří politici berou,2
velká gratulace našim basketbalistům,2
gratulace našim basketbalistům úžasnému,2
našim basketbalistům úžasnému vítězství,2
basketbalistům úžasnému vítězství historickému,2
úžasnému vítězství historickému postupu,2
vítězství historickému postupu borci,2
248 popravených 20 tisíc,2
popravených 20 tisíc zavřených,2
20 tisíc zavřených pracovních,2
tisíc zavřených pracovních táborech,2
zavřených pracovních táborech přes,2
pracovních táborech přes 205,2
táborech přes 205 tisíc,2
přes 205 tisíc politických,2
205 tisíc politických vězňů,2
tisíc politických vězňů včetně,2
politických vězňů včetně mého,2
vězňů včetně mého dědy,2
včetně mého dědy jim,2
mého dědy jim všem,2
dědy jim všem dnes,2
jim všem dnes tradičně,2
všem dnes tradičně přišel,2
českých občanů oblasti legálních zbraní,3
debata občany jde nejlépe vychlazeného,2
občany jde nejlépe vychlazeného piva,2
jde nejlépe vychlazeného piva praze,2
nejlépe vychlazeného piva praze 4,2
vychlazeného piva praze 4 celá,2
piva praze 4 celá řada,2
praze 4 celá řada témat,2
4 celá řada témat stojí,2
celá řada témat stojí pozornost,2
řada témat stojí pozornost rád,2
témat stojí pozornost rád můžeme,2
stojí pozornost rád můžeme společně,2
pozornost rád můžeme společně probrat,2
praxi vede politika obchodníků strachem,2
tito obchodníci snaží lidech probudit,2
obchodníci snaží lidech probudit nejhorší,2
snaží lidech probudit nejhorší vlastnosti,2
lidech probudit nejhorší vlastnosti zbaběle,2
probudit nejhorší vlastnosti zbaběle vyhnuli,2
nejhorší vlastnosti zbaběle vyhnuli jakékoli,2
vlastnosti zbaběle vyhnuli jakékoli odpovědnosti,2
zbaběle vyhnuli jakékoli odpovědnosti pojďme,2
vyhnuli jakékoli odpovědnosti pojďme jim,2
jakékoli odpovědnosti pojďme jim ukázat,2
odpovědnosti pojďme jim ukázat taková,2
pojďme jim ukázat taková politika,2
jim ukázat taková politika nemá,2
ukázat taková politika nemá naší,2
taková politika nemá naší zemi,2
politika nemá naší zemi místo,2
lety náměstí nebeského klidu nestalo,2
náměstí nebeského klidu nestalo alespoň,2
nebeského klidu nestalo alespoň podle,2
klidu nestalo alespoň podle současného,2
nestalo alespoň podle současného čínského,2
alespoň podle současného čínského režimu,2
podle současného čínského režimu snaží,2
takhle čínští komunisté stabilizují svoji,2
čínští komunisté stabilizují svoji společnost,2
komunisté stabilizují svoji společnost těžko,2
stabilizují svoji společnost těžko uvěřitelné,2
svoji společnost těžko uvěřitelné někteří,2
společnost těžko uvěřitelné někteří politici,2
těžko uvěřitelné někteří politici berou,2
velká gratulace našim basketbalistům úžasnému,2
gratulace našim basketbalistům úžasnému vítězství,2
našim basketbalistům úžasnému vítězství historickému,2
basketbalistům úžasnému vítězství historickému postupu,2
úžasnému vítězství historickému postupu borci,2
248 popravených 20 tisíc zavřených,2
popravených 20 tisíc zavřených pracovních,2
20 tisíc zavřených pracovních táborech,2
tisíc zavřených pracovních táborech přes,2
zavřených pracovních táborech přes 205,2
pracovních táborech přes 205 tisíc,2
táborech přes 205 tisíc politických,2
přes 205 tisíc politických vězňů,2
205 tisíc politických vězňů včetně,2
tisíc politických vězňů včetně mého,2
politických vězňů včetně mého dědy,2
vězňů včetně mého dědy jim,2
včetně mého dědy jim všem,2
mého dědy jim všem dnes,2
dědy jim všem dnes tradičně,2
jim všem dnes tradičně přišel,2
všem dnes tradičně přišel věnovat,2
dnes tradičně přišel věnovat vzpomínku,2
tradičně přišel věnovat vzpomínku památníku,2
přišel věnovat vzpomínku památníku obětí,2
věnovat vzpomínku památníku obětí komunistického,2
vzpomínku památníku obětí komunistického režimu,2
památníku obětí komunistického režimu pražském,2
obětí komunistického režimu pražském újezdě,2
pankrácké sekyrárně popravili během války,2
sekyrárně popravili během války nacisté,2
přes tisíc českých vlastenců lidí,2
tisíc českých vlastenců lidí neváhali,2
českých vlastenců lidí neváhali svoji,2
vlastenců lidí neváhali svoji zemi,2
