n-gram,frekvence
zajímalo mě zda,5
ministr zdravotnictví adam,5
prezident miloš zeman,5
pane kalousku vy,5
naši úctu obdiv,5
nález ústavního soudu,5
pořadu události komentáře,5
děkuji všem dnes,5
dovoluji požádat všechny,5
víc než my,5
předseda poslaneckého klubu,5
návrhu státního rozpočtu,5
předsedkyně národní rozpočtové rady,8
schopný národ řídí nemehla,6
poslanci ano čssd ksčm,6
porušování povinností správě cizího,6
povinností správě cizího majetku,6
prezident republiky miloš zeman,5
café au chat noir,5
čele ústředního krizového štábu,5
velkém sále novoměstské radnice,5
odpočívejte pokoji pane profesore,5
poslaneckého klubu top 09,5
miroslava kalouska marka stoniše,5
víc škody než užitku,5
vezmu lístek první řady,4
ministr zdravotnictví adam vojtěch,4
zvýšit platby státní pojištěnce,4
budu rád budete dívat,4
koalice ano čssd ksčm,4
jednání prodloužení nouzového stavu,4
sledujte živě naši tiskovku,4
nikdo nemůže brát vážně,4
nejvíc odnesou ti nejslabší,4
novele zákona státním rozpočtu,4
poslanecký klub top 09,4
zuby ozbrojených policejních důstojníků,4
dej mu pane lehké,4
mu pane lehké odpočinutí,4
nestranný výkon státního zastupitelství,4
reflexe miroslava kalouska marka,4
žádný své cti dbalý,4
asociace soukromého zemědělství čr,4
paní ministryně alena schillerová,4
zaslouží naši úctu obdiv,4
abychom koupili čas vláda,4
zdravotní stav prezidenta republiky,4
přeji všem krásné požehnané,4
hodně zdraví lásky srandy,4
rád bych snižoval daně,3
bych snižoval daně proti,3
snižoval daně proti snižujícím,3
daně proti snižujícím výdajům,3
100 tisíc lidí denně,3
lhostejné kolika jazycích schopen,3
pravda košicích upálil hanzelka,3
košicích upálil hanzelka husáka,3
den boje svobodu demokracii,3
církevní restituce kalouskův tunel,3
federaci židovských náboženských obcí,3
platí základě zákona veřejném,3
základě zákona veřejném zdraví,3
děkuji všem dnes přišli,3
dnes vláda utrácí 353,3
platby státní pojištěnce vláda,3
pozitivní očekávání důvěra budoucnost,3
očekávání důvěra budoucnost alfou,3
důvěra budoucnost alfou omegou,3
růstu teď pane prezidente,3
teď pane prezidente odpovězte,3
pane prezidente odpovězte upřímně,3
prezidente odpovězte upřímně schopen,3
pozitivní očekávání důvěru budoucnost,3
očekávání důvěru budoucnost vidíte,3
předseda poslaneckého klubu spolu,3
státního rozpočtu rok 2021,3
kapitalizace zisků socializace ztrát,3
lety zavraždili komunisté miladu,3
zavraždili komunisté miladu horákovou,3
novelu zákona státním rozpočtu,3
vystoupil bojovník práva odborů,3
výši 320 mld skutečnosti,3
čtyřmi nejvyššími ústavními činiteli,3
věrným zrcadlem celé společnosti,3
pokládám takové projevy vrchol,3
takové projevy vrchol hnusu,3
projevy vrchol hnusu zásadně,3
vrchol hnusu zásadně proti,3
hnusu zásadně proti nim,3
zásadně proti nim protestuji,3
proti nim protestuji teď,3
nim protestuji teď útok,3
protestuji teď útok politickou,3
teď útok politickou konkurenci,3
útok politickou konkurenci bych,3
politickou konkurenci bych rozbil,3
konkurenci bych rozbil hubu,3
bych rozbil hubu vlastnímu,3
rozbil hubu vlastnímu bráchovi,3
paradoxem nejvíc doplatí ti,3
podle zákona veřejném zdraví,3
dej mu pán bůh,3
nevěřím nos mezi očima,3
třetí nejvyšší ústavní činitel,3
kůň bronzový kůň václavův,3
bronzový kůň václavův včera,3
kůň václavův včera noci,3
václavův včera noci třás,3
včera noci třás kníže,3
noci třás kníže kopí,3
všem krásný sváteční den,3
ministra vnitra jana hamáčka,3
porušování povinností správě cizího majetku,6
dej mu pane lehké odpočinutí,4
reflexe miroslava kalouska marka stoniše,4
rád bych snižoval daně proti,3
bych snižoval daně proti snižujícím,3
snižoval daně proti snižujícím výdajům,3
pravda košicích upálil hanzelka husáka,3
platí základě zákona veřejném zdraví,3
zvýšit platby státní pojištěnce vláda,3
pozitivní očekávání důvěra budoucnost alfou,3
očekávání důvěra budoucnost alfou omegou,3
růstu teď pane prezidente odpovězte,3
teď pane prezidente odpovězte upřímně,3
pane prezidente odpovězte upřímně schopen,3
pozitivní očekávání důvěru budoucnost vidíte,3
lety zavraždili komunisté miladu horákovou,3
pokládám takové projevy vrchol hnusu,3
takové projevy vrchol hnusu zásadně,3
projevy vrchol hnusu zásadně proti,3
vrchol hnusu zásadně proti nim,3
hnusu zásadně proti nim protestuji,3
zásadně proti nim protestuji teď,3
proti nim protestuji teď útok,3
nim protestuji teď útok politickou,3
protestuji teď útok politickou konkurenci,3
teď útok politickou konkurenci bych,3
útok politickou konkurenci bych rozbil,3
politickou konkurenci bych rozbil hubu,3
konkurenci bych rozbil hubu vlastnímu,3
bych rozbil hubu vlastnímu bráchovi,3
kůň bronzový kůň václavův včera,3
bronzový kůň václavův včera noci,3
kůň václavův včera noci třás,3
václavův včera noci třás kníže,3
včera noci třás kníže kopí,3
poblahopřál všem maminkám poděkoval jim,3
všem maminkám poděkoval jim jejich,3
vláda vzniká základě voleb sněmovny,3
reálný pokles platů regionálním školství,3
odpočívejte pokoji pane profesore děkujeme,3
oken poslaneckého klubu top 09,3
pietní akt českého svazu bojovníků,3
akt českého svazu bojovníků svobodu,3
odpovědná pravicová politika snižovat daně,3
nález ústavního soudu volebnímu zákonu,3
nepamatuji nějaké zemi podařilo zvrátit,3
nechceme pořád vysvětlovat měníme své,3
pořád vysvětlovat měníme své kroky,3
nechci půjčovat výplatu svých vnuků,3
žádný své cti dbalý poslanec,3
napříč koalicí opozicí dojde kdyby,3
koalicí opozicí dojde kdyby podařilo,3
opozicí dojde kdyby podařilo komunistickou,3
dojde kdyby podařilo komunistickou stranu,3
kdyby podařilo komunistickou stranu zakázat,3
podařilo komunistickou stranu zakázat nestalo,3
komunistickou stranu zakázat nestalo komunistické,3
stranu zakázat nestalo komunistické myšlení,3
zakázat nestalo komunistické myšlení pevně,3
nestalo komunistické myšlení pevně ukotveno,3
stát přestal respektovat právo přestal,3
přestal respektovat právo přestal sloužit,3
respektovat právo přestal sloužit svým,3
právo přestal sloužit svým občanům,3
růže rozkvetou ptáci začnou zpívat,3
zneužití zpravodajské služby soukromé účely,3
zpravodajské služby soukromé účely důvodem,3
služby soukromé účely důvodem pádu,3
soukromé účely důvodem pádu vlády,3
účely důvodem pádu vlády slušné,3
důvodem pádu vlády slušné zemi,3
pádu vlády slušné zemi zajisté,3
vlády slušné zemi zajisté problém,3
slušné zemi zajisté problém hříchy,3
zemi zajisté problém hříchy tehdejšího,3
zajisté problém hříchy tehdejšího premiéra,3
problém hříchy tehdejšího premiéra dětskými,3
hříchy tehdejšího premiéra dětskými vtípky,3
tehdejšího premiéra dětskými vtípky proti,3
premiéra dětskými vtípky proti zločinům,3
dětskými vtípky proti zločinům premiéra,3
vtípky proti zločinům premiéra dnešního,3
proti zločinům premiéra dnešního tehdejší,3
zločinům premiéra dnešního tehdejší aktivní,3
premiéra dnešního tehdejší aktivní aktéři,3
dnešního tehdejší aktivní aktéři ustrašeně,3
tehdejší aktivní aktéři ustrašeně mlčí,3
aktivní aktéři ustrašeně mlčí tleskají,3
předsedkyně národní rozpočtové rady zamrazilová,3
strašná ostuda celou naši zemi,3
kuloárech poslanecké sněmovny rád poskytl,3
poslanecké sněmovny rád poskytl rozhovor,3
témata rozpočet audit evropské komise,3
rozpočet audit evropské komise výsledky,3
audit evropské komise výsledky sněmu,3
evropské komise výsledky sněmu top,3
komise výsledky sněmu top 09,3
nechci výplatu půjčovat svých vnuků,2
poslanec zamýšlí vládě ponechat důvěru,2
zamýšlí vládě ponechat důvěru sněmovny,2
