n-gram,frekvence
oháníte venezuelou píšete kolik palných,2
venezuelou píšete kolik palných zbraní,2
píšete kolik palných zbraní nenapíšete,2
kolik palných zbraní nenapíšete nelegální,2
palných zbraní nenapíšete nelegální dost,2
zbraní nenapíšete nelegální dost podstatná,2
nenapíšete nelegální dost podstatná informace,2
nelegální dost podstatná informace nemyslíte,2
dost podstatná informace nemyslíte předpokládám,2
podstatná informace nemyslíte předpokládám serióznost,2
informace nemyslíte předpokládám serióznost diskuse,2
nemyslíte předpokládám serióznost diskuse budete,2
předpokládám serióznost diskuse budete rozlišovat,2
serióznost diskuse budete rozlišovat zbraně,2
diskuse budete rozlišovat zbraně legální,2
budete rozlišovat zbraně legální nelegální,2
měla bezpečnostní rada státu jednat,2
bezpečnostní rada státu jednat zda,2
rada státu jednat zda vydrancovány,2
státu jednat zda vydrancovány kovy,2
jednat zda vydrancovány kovy strategických,2
zda vydrancovány kovy strategických zásob,2
snad rada odmítne záměr ministra,2
rada odmítne záměr ministra havlíčka,2
rozporuje armáda cílem totiž jediné,2
armáda cílem totiž jediné zalátat,2
cílem totiž jediné zalátat státní,2
totiž jediné zalátat státní rozpočet,2
jediné zalátat státní rozpočet více,2
zalátat státní rozpočet více textu,2
státní rozpočet více textu mém,2
rozpočet více textu mém blogu,2
třetice předkládáme návrh uzákonění výdajů,2
předkládáme návrh uzákonění výdajů obranu,2
obranu výši 2 hdp česká,2
výši 2 hdp česká republika,2
2 hdp česká republika závazek,2
hdp česká republika závazek dlouhodobě,2
česká republika závazek dlouhodobě neplní,2
republika závazek dlouhodobě neplní suverénní,2
závazek dlouhodobě neplní suverénní stát,2
dlouhodobě neplní suverénní stát chce,2
neplní suverénní stát chce brán,2
suverénní stát chce brán vážně,2
stát chce brán vážně potřebuje,2
chce brán vážně potřebuje silnou,2
brán vážně potřebuje silnou sebevědomou,2
vážně potřebuje silnou sebevědomou moderně,2
potřebuje silnou sebevědomou moderně vyzbrojenou,2
silnou sebevědomou moderně vyzbrojenou vycvičenou,2
sebevědomou moderně vyzbrojenou vycvičenou armádu,2
metnar podepisuje těchto dnech jednu,2
aktuální blog téma možného zákazu,2
blog téma možného zákazu olova,2
