n-gram,frekvence
eu druhou ačkoli naše,2
druhou ačkoli naše soudnictví,2
ačkoli naše soudnictví trestní,2
naše soudnictví trestní právo,2
soudnictví trestní právo dané,2
trestní právo dané zákony,2
právo dané zákony již,2
dané zákony již dávno,2
zákony již dávno účinně,2
již dávno účinně nastavené,2
dávno účinně nastavené výsledkem,2
účinně nastavené výsledkem pouze,2
nastavené výsledkem pouze další,2
výsledkem pouze další administrativni,2
poslanecká sněmovna parlamentu české republiky,9
sk up olomouc vodní pólo,7
poslanecká kancelář zuzany majerové zahradníkové,6
velka bystrice olomoucký kraj czech,5
bystrice olomoucký kraj czech republic,5
hc kohouti olomouc hc mora,3
kohouti olomouc hc mora olomouc,3
pozornost věnujeme stereotypnímu rozdělení rolí,3
věnujeme stereotypnímu rozdělení rolí muže,3
stereotypnímu rozdělení rolí muže ženy,3
rozdělení rolí muže ženy zařazujeme,3
rolí muže ženy zařazujeme aktivity,3
muže ženy zařazujeme aktivity vnímání,3
ženy zařazujeme aktivity vnímání nabourávají,3
zařazujeme aktivity vnímání nabourávají čtení,3
aktivity vnímání nabourávají čtení pohádek,3
vnímání nabourávají čtení pohádek vybíráme,3
nabourávají čtení pohádek vybíráme pohádky,3
čtení pohádek vybíráme pohádky jiných,3
pohádek vybíráme pohádky jiných kulturních,3
vybíráme pohádky jiných kulturních okruhů,3
pohádky jiných kulturních okruhů příběhy,3
jiných kulturních okruhů příběhy kterých,3
kulturních okruhů příběhy kterých vyskytují,3
okruhů příběhy kterých vyskytují různé,3
příběhy kterých vyskytují různé modely,3
kterých vyskytují různé modely rodiny,3
vyskytují různé modely rodiny nepracují,3
různé modely rodiny nepracují tradičními,3
modely rodiny nepracují tradičními stereotypy,3
rodiny nepracují tradičními stereotypy rolích,3
nepracují tradičními stereotypy rolích mužů,3
tradičními stereotypy rolích mužů žen,3
olomouc hc mora olomouc hc,2
upřímnou soustrast všem pozůstalým obětí,2
soustrast všem pozůstalým obětí střelby,2
všem pozůstalým obětí střelby ostravské,2
pozůstalým obětí střelby ostravské nemocnici,2
možné jejich smutek aspoň zmírnit,2
jejich smutek aspoň zmírnit obzvlášť,2
smutek aspoň zmírnit obzvlášť tragické,2
aspoň zmírnit obzvlášť tragické stalo,2
zmírnit obzvlášť tragické stalo časech,2
obzvlášť tragické stalo časech předvánočních,2
rána řešíme opět jednu implementaci,2
řešíme opět jednu implementaci zákonů,2
opět jednu implementaci zákonů eu,2
jednu implementaci zákonů eu druhou,2
implementaci zákonů eu druhou ačkoli,2
zákonů eu druhou ačkoli naše,2
eu druhou ačkoli naše soudnictví,2
druhou ačkoli naše soudnictví trestní,2
ačkoli naše soudnictví trestní právo,2
naše soudnictví trestní právo dané,2
soudnictví trestní právo dané zákony,2
trestní právo dané zákony již,2
právo dané zákony již dávno,2
dané zákony již dávno účinně,2
zákony již dávno účinně nastavené,2
již dávno účinně nastavené výsledkem,2
dávno účinně nastavené výsledkem pouze,2
účinně nastavené výsledkem pouze další,2
nastavené výsledkem pouze další administrativni,2
výsledkem pouze další administrativni zátěž,2
sněmovně dnes řešíme vládní daňový,2
dnes řešíme vládní daňový balíček,2
již mnohokrát řekli nepodpoříme žádné,2
mnohokrát řekli nepodpoříme žádné zvyšování,2
řekli nepodpoříme žádné zvyšování daní,2
nepodpoříme žádné zvyšování daní dost,2
žádné zvyšování daní dost pochybuji,2
zvyšování daní dost pochybuji zvyšování,2
daní dost pochybuji zvyšování daní,2
dost pochybuji zvyšování daní přejí,2
pochybuji zvyšování daní přejí samotní,2
zvyšování daní přejí samotní voliči,2
daní přejí samotní voliči vládní,2
přejí samotní voliči vládní koalice,2
samotní voliči vládní koalice nechám,2
voliči vládní koalice nechám svědomí,2
